순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
1009,넘버 3,1997.8.2,"166,000",0.0%,25,1,5,한국,한국,(주)시네마서비스
1014,파산의 기술,,"119,000",0.0%,24,1,1,한국,한국,
1015,곰이 되고 싶어요,2004.1.30,"164,000",0.0%,23,1,3,덴마크,덴마크,필름뱅크(주)
1015,가족의 탄생,2006.5.18,"92,000",0.0%,23,1,5,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
1017,소문의 여자,,"147,000",0.0%,22,1,4,일본,일본,
1017,"러블리, 스틸",2010.12.23,"154,000",0.0%,22,1,3,미국,미국,(주)에스와이코마드
1017,러브 콤,,"127,000",0.0%,22,2,9,일본,일본,
1017,노이 알비노이,2006.9.29,"150,000",0.0%,22,1,3,아이슬란드,"아이슬란드,영국,독일",(주)영화랑
1021,킬러,,"210,000",0.0%,21,1,1,카자흐스탄,"카자흐스탄,프랑스",
1021,오유우님,,"140,000",0.0%,21,1,4,일본,일본,
1021,친절한 금자씨,2005.7.29,"157,000",0.0%,21,1,3,한국,한국,씨제이엔터테인먼트
1021,노벰버,,"116,000",0.0%,21,2,8,스페인,스페인,
1025,마더 데레사,2005.1.21,"118,000",0.0%,20,1,4,이탈리아,이탈리아,미디어필름인터내셔날(주)
1025,꽃보다 남자,2008.9.11,"102,000",0.0%,20,1,6,일본,일본,롯데쇼핑㈜롯데엔터테인먼트
1027,토라의 장밋빛 인생,,"171,500",0.0%,19,1,3,일본,일본,
1027,2009년 06월 월례비행_입속에매달린검은잎,,"95,000",0.0%,19,1,1,한국,한국,
1027,게이샤,,"126,000",0.0%,19,1,4,일본,일본,
1027,2009년 07월-월례비행,,"95,000",0.0%,19,1,1,한국,한국,
1027,석양의 무법자,2008.7.15,"111,000",0.0%,19,1,2,스페인,"스페인,이탈리아",
1032,가필드 2,2006.7.27,"108,000",0.0%,18,1,5,미국,미국,이십세기폭스코리아(주)
1033,쏘우,2005.3.10,"116,000",0.0%,17,1,5,미국,미국,(주)영화사한결
1033,써클,2002.3.16,"117,000",0.0%,17,1,1,이란,이란,㈜영화사 백두대간
1033,"토라, 여가수를 다시 만나다",,"148,000",0.0%,17,1,3,일본,일본,
1033,터칭 더 보이드,,"102,000",0.0%,17,1,2,영국,영국,
1033,우리에게 내일은 없다,2007.5.17,"99,000",0.0%,17,1,4,한국,한국,스폰지
1033,나그네와 마술사,2006.4.28,"102,000",0.0%,17,1,4,부탄,"부탄,호주",판씨네마(주)
1039,레이디 채털리,2007.7.11,"95,000",0.0%,16,1,2,프랑스,프랑스,(주)영화사 진진
1039,향수 : 어느 살인자의 이야기,2007.3.22,"79,000",0.0%,16,2,10,영국,영국,"(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트"
1039,애자+웃찾사,,"256,000",0.0%,16,1,1,한국,한국,
1039,엄마는 벨리 댄서,,"90,000",0.0%,16,1,4,홍콩,홍콩,
1039,녹차의 맛,2006.11.23,"99,000",0.0%,16,1,2,일본,일본,(주)스폰지이엔티
1039,사랑니,2005.9.29,"110,000",0.0%,16,1,3,한국,한국,(주)시네마서비스
1045,리틀 칠드런,2007.2.15,"100,000",0.0%,15,1,3,미국,미국,(주)영화사 진진
1045,꽃섬,2001.11.23,"89,000",0.0%,15,1,4,한국,한국,
1045,오버 더 레인보우,2002.5.16,"90,000",0.0%,15,1,2,한국,한국,A라인
1045,패밀리가 간다,2009.4.30,"60,000",0.0%,15,1,1,미국,미국,프리비젼엔터테인먼트
1045,셔틀,2009.2.12,"60,000",0.0%,15,1,1,미국,미국,(주)케이앤엔터테인먼트
1045,슬리핑 뷰티,2008.10.23,"75,000",0.0%,15,1,7,한국,한국,(주)키노아이디엠씨
1045,2009년 11월 월례비행,,"75,000",0.0%,15,1,1,한국,한국,
1045,사랑의 10가지 조건,,"102,000",0.0%,15,1,2,호주,"호주,미국",
1053,봄날의 곰을 좋아하세요?,2003.10.24,"100,000",0.0%,14,1,5,한국,한국,(주)튜브엔터테인먼트
1053,세 친구,1996.11.2,"81,000",0.0%,14,1,2,한국,한국,
1053,토라의 꿈은 이루어진다,,"121,000",0.0%,14,1,3,일본,일본,
1053,일본 에로 걸작선,,"98,000",0.0%,14,1,9,일본,일본,
1053,토라의 석양과 일출,,"111,000",0.0%,14,1,3,일본,일본,
1053,토라의 연가,,"108,000",0.0%,14,1,3,일본,일본,
1059,2009년 8월 금요단편극장-21일 밤의 금요일,,"65,000",0.0%,13,1,1,한국,한국,
1059,2009년 6월 독립애니메이션상영회,,"65,000",0.0%,13,1,1,한국,한국,
1059,소닉 미러,,"77,000",0.0%,13,2,4,스위스,"스위스,핀란드,독일",
1059,드랙퀸 가무단,2005.7.8,"78,000",0.0%,13,1,3,대만,대만,씨제이엔터테인먼트
1059,인택토,2009.3.26,"75,000",0.0%,13,1,4,스페인,스페인,㈜코리아스크린
1064,"나의 삼촌, 토라",,"84,000",0.0%,12,1,3,일본,일본,
1064,이트립,,"67,000",0.0%,12,2,6,일본,일본,
1064,토라의 수국꽃 사랑,,"108,000",0.0%,12,1,2,일본,일본,
1064,안소니 짐머,2006.5.11,"72,000",0.0%,12,1,2,프랑스,프랑스,씨제이엔터테인먼트
1064,천하장사 마돈나,2006.8.31,"82,000",0.0%,12,1,3,한국,한국,씨제이엔터테인먼트
1064,버킷 리스트:죽기전에 꼭 하고싶은것들,2008.4.9,"74,000",0.0%,12,1,4,미국,미국,워너브러더스 코리아(주)
1070,2009년 12월 독립애니메이션상영회,,"55,000",0.0%,11,1,1,한국,한국,
1070,행복한 엠마 행복한 돼지 그리고 남자,2008.1.31,"88,000",0.0%,11,1,1,독일,독일,㈜세종커뮤니케이션스
1070,멘탈,2010.4.8,"55,000",0.0%,11,1,2,일본,일본,(주)씨타마운틴픽쳐스
1070,칼라스 포에버,2007.12.27,"66,000",0.0%,11,1,2,이탈리아,이탈리아,판씨네마(주)
1070,"토라, 스님이 되다",,"92,000",0.0%,11,1,3,일본,일본,
1070,토라의 셋방,,"81,000",0.0%,11,1,2,일본,일본,
1076,첩혈쌍웅,1989.7.29,"10,000",0.0%,10,1,1,홍콩,홍콩,(유)조이앤시네마
1076,적선지대,,"70,000",0.0%,10,1,4,일본,일본,
1076,양귀비,,"68,000",0.0%,10,1,5,일본,"일본,홍콩",
1076,AISFF2009 폐막작,,"70,000",0.0%,10,1,1,기타,기타,
1076,2009년 10월 금요단편극장,,"48,000",0.0%,10,1,1,한국,한국,
1076,2009년 9월 실험영화상영회,,"50,000",0.0%,10,1,4,기타,기타,
1076,2009년 7월 금요단편극장-60분간의 ‘남자’여행,,"50,000",0.0%,10,1,1,한국,한국,
1076,2009년 5월 독립애니메이션상영회,,"49,000",0.0%,10,1,1,한국,한국,
1076,2009년 3월 실험영화 정기상영회,,"50,000",0.0%,10,1,1,기타,기타,
1076,2009년 3월 독립애니정기상영회,,"50,000",0.0%,10,1,1,한국,한국,
1076,언더 더 쎄임 문,2008.10.16,"60,000",0.0%,10,1,2,멕시코,"멕시코,미국",(주)유니코리아문예투자
1076,터치 오브 스파이스,2005.11.25,"62,000",0.0%,10,1,4,그리스,그리스,프리비젼엔터테인먼트
1076,반칙왕,2000.2.4,"50,000",0.0%,10,1,3,한국,한국,(주)시네마서비스
1089,팔등신으로 고치라굽쇼?,,"44,000",0.0%,9,1,1,한국,한국,
1089,2009년 10월 독립애니메이션상영회,,"45,000",0.0%,9,1,1,한국,한국,
1089,2009년 2월 실험영화 정기상영회,,"45,000",0.0%,9,1,1,기타,기타,
1089,2009년 2월 독립애니정기상영회,,"44,000",0.0%,9,1,1,한국,한국,
1089,2009년 9월 독립애니메이션상영회,,"45,000",0.0%,9,1,1,한국,한국,
1089,사랑에서 영혼으로,2009.12.3,"66,000",0.0%,9,1,5,홍콩,"홍콩,중국",실버스푼
1089,올 투모로우 파티,,"52,000",0.0%,9,2,3,영국,영국,
1089,우리 학교,2007.3.29,"70,500",0.0%,9,1,1,한국,한국,"(주)영화사 진진,아트플러스시네마네트워크"
1089,야반가성,1996.1.27,"45,000",0.0%,9,1,3,홍콩,홍콩,
1089,"숏!숏!숏! 2009, 참여감독 특별전 1",,"39,000",0.0%,9,1,1,한국,한국,
1089,2009년 11월 애니메이션 정기상영회,,"43,000",0.0%,9,1,1,한국,한국,
1100,레밍,2006.5.17,"42,000",0.0%,8,1,1,프랑스,프랑스,(주)스폰지이엔티
1100,댄 인 러브,2008.3.27,"59,000",0.0%,8,1,7,미국,미국,씨제이엔터테인먼트
1100,씨받이,1987.3.21,"34,000",0.0%,8,1,11,한국,한국,
1100,AISFF2009 개막작,,"56,000",0.0%,8,1,1,기타,기타,
1104,프라이스리스,2008.5.8,"49,000",0.0%,7,1,3,프랑스,프랑스,㈜케이디미디어
1104,2009년 9월 금요단편극장-마음도 나이를 먹나요?,,"35,000",0.0%,7,1,1,한국,한국,
1104,독립애니메이션 1월 정기상영회 < therapy >,2008.1.8,"30,000",0.0%,7,1,1,기타,기타,
1104,제9중대,2007.9.13,"42,000",0.0%,7,1,1,러시아,"러시아,우크라이나,핀란드",스폰지
1104,프레리 홈 컴패니언,2006.10.19,"32,000",0.0%,7,1,2,미국,미국,(주)스폰지이엔티
1104,피터팬의 공식,2006.4.13,"48,000",0.0%,7,1,3,한국,한국,씨제이엔터테인먼트
1104,퍼니셔 2,,"44,000",0.0%,7,1,2,미국,미국,
1111,소리아이,2008.9.18,"31,000",0.0%,6,1,3,한국,한국,"(주)영화사 진진,아트플러스시네마네트워크"
1111,2009년 1월 실험영화정기상영회,,"30,000",0.0%,6,1,1,일본,일본,
1111,4월 독립애니메이션 정기상영회,,"30,000",0.0%,6,1,1,한국,한국,
1111,펭귄 - 위대한 모험(다큐),2005.8.11,"40,000",0.0%,6,1,2,프랑스,프랑스,(주)튜브엔터테인먼트
1111,지구,2008.9.4,"30,000",0.0%,6,1,2,영국,"영국,독일",(주)엠플러스픽쳐스
1111,2009년 12월 금요단편극장,,"30,000",0.0%,6,1,1,한국,한국,
1111,우리의 벽,,"42,000",0.0%,6,1,1,덴마크,"덴마크,독일",
1111,비스티 보이즈,2008.4.30,"26,000",0.0%,6,1,1,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
1119,아쉬람,2010.2.25,"35,000",0.0%,5,1,3,캐나다,캐나다,(주)에스와이코마드
1119,2009년 12월 실험영화정기상영회,,"25,000",0.0%,5,1,1,대만,대만,
1119,숏!숏!숏! 2009 참여감독 특별전 2,,"21,000",0.0%,5,1,1,한국,한국,
1119,2009년 4월 실험영화상영회,,"25,000",0.0%,5,1,1,중국,중국,
1119,가벼운 잠,2008.10.23,"25,000",0.0%,5,1,5,한국,한국,(주)키노아이디엠씨
1124,죽기 전에 해야할 몇가지 것들,2009.7.9,"25,000",0.0%,4,1,1,한국,한국,(주)이모션픽처스
1124,취화선,2002.5.3,"31,000",0.0%,4,1,1,한국,한국,(주)시네마서비스
1124,장마,,"24,000",0.0%,4,1,1,한국,한국,
1124,"2009년 6월 금요단편극장-F, Dir. WORLD",,"16,000",0.0%,4,1,1,한국,한국,
1124,빼꼼의 머그잔 여행,2007.3.22,"4,000",0.0%,4,1,1,한국,한국,"(합)알지애니메이션스튜디오,씨제이 씨지브이(CJ CGV)(주)"
1129,2009년 10월-월례비행,,"15,000",0.0%,3,1,1,한국,한국,
1129,여우비,,"18,000",0.0%,3,1,3,말레이지아,말레이지아,
1129,2009년 11월 금요단편극장-다른 하늘을 날다,,"15,000",0.0%,3,1,1,한국,한국,
1129,갇힌 여인,2005.12.23,"21,000",0.0%,3,1,3,프랑스,"프랑스,벨기에",(주)이모션픽처스
1129,음란서생,2006.2.23,"23,000",0.0%,3,1,2,한국,한국,씨제이엔터테인먼트
1129,잘돼가? 무엇이든,,"21,000",0.0%,3,1,1,한국,한국,
1129,치한전차,,"15,000",0.0%,3,1,1,일본,일본,
1129,하늘을 걷는 소년,2008.10.23,"15,000",0.0%,3,1,2,한국,한국,(주)키노아이디엠씨
1129,분노의 포도,,"16,000",0.0%,3,1,1,미국,미국,
1129,글래머 승부사 리카,2009.5.9,"15,000",0.0%,3,1,1,일본,일본,씨앤피미디어
1139,마더,2005.6.24,"14,000",0.0%,2,1,1,영국,영국,(주)동숭아트센터
1139,불륜,2009.9.12,"6,000",0.0%,2,1,1,일본,일본,씨앤피미디어
1139,메리 크리스마스,2007.12.20,"2,000",0.0%,2,1,1,프랑스,"프랑스,독일,영국,벨기에,루마니아,노르웨이",위드시네마
1139,열세살 수아,2007.6.14,"8,000",0.0%,2,1,1,한국,한국,스폰지
1139,슈퍼맨이었던 사나이,2008.1.31,"16,000",0.0%,2,1,1,한국,한국,씨제이엔터테인먼트
1144,2009년 1월 금요단편극장,,"5,000",0.0%,1,1,1,한국,한국,
1144,순수는 모든 것을 이긴다,,"7,000",0.0%,1,1,1,덴마크,덴마크,
1144,"곰국, 어게인",2009.12.17,"7,000",0.0%,1,1,1,한국,한국,
1144,2009년 11월 실험영화정기상영회,,"5,000",0.0%,1,1,1,중국,중국,
1144,세리와 하르,,"4,000",0.0%,1,1,1,한국,한국,(주)키노아이디엠씨
1144,2009년 8월 실험영화상영회,,"5,000",0.0%,1,1,1,캐나다,캐나다,
1150,몬스터 하우스,2006.8.10,0,0.0%,0,1,4,미국,미국,소니픽쳐스릴리징코리아
1150,세번째 시선,2006.11.23,0,0.0%,0,1,2,한국,한국,(주)영화사 진진
1150,비상,2006.12.14,0,0.0%,0,2,2,한국,한국,(주)이모션픽처스
1150,서울국제영화제,2007.9.6,0,0.0%,0,1,1,기타,기타,
1150,별별 이야기 2-여섯 빛깔 무지개,2008.4.17,0,0.0%,0,1,1,한국,한국,"영화사청어람(주),㈜인디스토리"
1150,아주르와 아스마르,2008.2.21,0,0.0%,0,1,3,프랑스,"프랑스,벨기에,스페인,이탈리아",폴인씨네마
1150,카라멜,2008.9.4,0,0.0%,0,1,2,프랑스,프랑스,위드시네마
1150,페르세폴리스,2008.5.8,0,0.0%,0,1,1,프랑스,"프랑스,미국",(주)스폰지이엔티
1150,다찌마와리,2008.8.14,0,0.0%,0,1,1,한국,한국,(주)쇼박스
1150,내 친구의 사생활,2008.10.9,0,0.0%,0,1,6,미국,미국,(주)엠플러스픽쳐스
1150,생선 쿠스쿠스,,0,0.0%,0,1,3,프랑스,프랑스,
1150,눈먼자들의 도시,2008.11.20,0,0.0%,0,1,4,캐나다,"캐나다,일본,브라질",(주)싸이더스
1150,커넥트,2008.11.20,0,0.0%,0,1,6,홍콩,홍콩,에스케이텔레콤(주)
1150,농민가,,0,0.0%,0,1,1,한국,한국,스튜디오느림보
1150,2009년 상반기 서울아트시네마 일본영화걸작 정기 무료상영회,,0,0.0%,0,1,4,일본,일본,
1150,다섯 개의 시선,2006.1.13,0,0.0%,0,1,1,한국,한국,씨제이엔터테인먼트
1150,킹콩,2005.12.14,0,0.0%,0,1,3,미국,미국,UIP코리아
1150,해리포터와 불의 잔,2005.12.1,0,0.0%,0,1,1,미국,미국,워너브러더스 코리아(주)
1150,트랜스포터 엑스트림,2005.10.20,0,0.0%,0,1,3,미국,미국,이십세기폭스필름코퍼레이션
1150,별별 이야기,2005.9.23,0,0.0%,0,1,2,한국,한국,"영화사청어람(주),아트플러스시네마네트워크"
1150,여섯 개의 시선,2003.11.14,0,0.0%,0,1,1,한국,한국,영화사청어람(주)
1150,아리랑,2003.5.30,0,0.0%,0,1,6,한국,한국,무비즈엔터테인먼트㈜
1150,저 달이 차기 전에,,0,0.0%,0,1,1,한국,한국,
1150,페어러브,2010.1.14,0,0.0%,0,1,1,한국,한국,씨제이엔터테인먼트
1150,나의 사춘기,,0,0.0%,0,1,2,프랑스,프랑스,
1150,시집 가는 날,,0,0.0%,0,1,1,한국,한국,
1150,제2회 서울노인영화제,,0,0.0%,0,1,3,한국,한국,
1150,카오스,,0,0.0%,0,1,2,프랑스,"프랑스,이집트",
1150,언더익스포저,,0,0.0%,0,1,2,독일,"독일,이라크",
1150,참 아름다운 세상,,0,0.0%,0,1,2,프랑스,"프랑스,모로코,독일",
1150,가장 무도회,,0,0.0%,0,1,2,프랑스,"프랑스,기타",
1150,이방인,,0,0.0%,0,1,2,팔레스타인,"팔레스타인,벨기에,프랑스,스페인,스위스",
1150,2009년 하반기 일본영화걸작 정기 무료상영회,,0,0.0%,0,1,4,일본,일본,
1183,신기전,2008.9.4,"-7,000",0.0%,-1,1,1,한국,한국,씨제이엔터테인먼트
합계,,,"1,083,196,004,950",,"155,398,654","54,529","4,277,740",,,
