순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
1,"좋은 놈, 나쁜 놈, 이상한 놈",2008.7.17,"43,747,552,000",4.6%,"6,684,933",824,"93,477",한국,한국,씨제이엔터테인먼트
2,추격자,2008.2.14,"33,986,959,000",3.5%,"5,046,096",433,"106,805",한국,한국,(주)쇼박스
3,쿵푸 팬더,2008.6.5,"29,996,476,000",3.1%,"4,653,929",563,"79,850",미국,미국,씨제이엔터테인먼트
4,맘마미아!,2008.9.3,"29,571,255,750",3.1%,"4,552,475",451,"111,024",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
5,과속스캔들,2008.12.3,"28,506,879,500",3.0%,"4,361,509",408,"62,296",한국,한국,롯데쇼핑㈜롯데엔터테인먼트
6,강철중: 공공의 적 1-1,2008.6.19,"28,638,460,100",3.0%,"4,313,101",707,"74,157",한국,한국,"씨제이엔터테인먼트,(주)시네마서비스"
7,아이언맨,2008.4.30,"27,798,047,000",2.9%,"4,290,816",592,"77,942",미국,미국,씨제이엔터테인먼트
8,인디아나 존스 4 : 크리스탈 해골의 왕국,2008.5.22,"26,689,440,000",2.8%,"4,111,753",771,"75,393",미국,미국,씨제이엔터테인먼트
9,미이라 3:황제의 무덤,2008.7.30,"26,217,311,000",2.7%,"4,090,885",634,"64,779",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
10,다크 나이트,2008.8.6,"26,878,184,500",2.8%,"4,060,490",462,"63,561",미국,미국,워너브러더스 코리아(주)
11,우리 생애 최고의 순간,2008.1.10,"26,113,394,000",2.7%,"4,018,059",418,"70,721",한국,한국,(주)싸이더스
12,신기전,2008.9.4,"24,326,353,000",2.5%,"3,728,430",585,"78,462",한국,한국,씨제이엔터테인먼트
13,원티드,2008.6.26,"19,249,245,000",2.0%,"2,858,720",512,"55,001",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
14,핸콕,2008.7.2,"17,844,690,500",1.9%,"2,722,574",602,"60,236",미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
15,테이큰,2008.4.9,"15,971,449,000",1.7%,"2,359,061",256,"60,944",프랑스,프랑스,㈜스튜디오이쩜영
16,미인도,2008.11.13,"15,652,272,500",1.6%,"2,341,521",450,"69,444",한국,한국,씨제이엔터테인먼트
17,이글 아이,2008.10.9,"14,869,812,500",1.5%,"2,292,172",407,"59,132",미국,미국,씨제이엔터테인먼트
18,007 퀀텀 오브 솔러스,2008.11.5,"14,389,307,000",1.5%,"2,205,159",520,"70,774",미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
19,눈에는 눈 이에는 이,2008.7.31,"13,410,811,500",1.4%,"2,058,616",445,"46,474",한국,한국,롯데쇼핑㈜롯데엔터테인먼트
20,아내가 결혼했다,2008.10.23,"12,062,180,000",1.3%,"1,799,447",417,"57,496",한국,한국,씨제이엔터테인먼트
21,님은 먼 곳에,2008.7.24,"11,205,439,000",1.2%,"1,706,037",499,"36,555",한국,"한국,태국",(주)쇼박스
22,점퍼,2008.2.14,"10,943,088,000",1.1%,"1,665,268",350,"43,335",미국,미국,이십세기폭스필름코퍼레이션
23,고死 : 피의 중간고사,2008.8.7,"10,300,791,000",1.1%,"1,634,192",270,"42,719",한국,한국,에스케이텔레콤(주)
24,무방비도시,2008.1.10,"10,591,149,500",1.1%,"1,600,856",336,"38,306",한국,한국,씨제이엔터테인먼트
25,적벽대전:거대한 전쟁의 시작,2008.7.10,"10,192,112,500",1.1%,"1,570,703",447,"32,719",중국,중국,(주)쇼박스
26,원스어폰어타임,2008.1.31,"10,136,738,500",1.1%,"1,544,486",314,"37,679",한국,한국,(유)씨에이치엔터테인먼트
27,더 게임,2008.1.30,"9,807,963,501",1.0%,"1,479,859",338,"31,877",한국,한국,
28,나니아 연대기:캐스피언 왕자,2008.5.15,"9,236,619,000",1.0%,"1,468,903",604,"43,010",미국,"미국,영국",한국소니픽쳐스릴리징브에나비스타영화㈜
29,월ㆍE,2008.8.6,"8,289,679,500",0.9%,"1,325,834",347,"32,819",미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
30,영화는 영화다,2008.9.11,"8,967,253,000",0.9%,"1,311,071",315,"37,337",한국,한국,㈜스튜디오이쩜영
31,지구가 멈추는 날,2008.12.24,"8,582,183,500",0.9%,"1,307,068",469,"22,590",미국,미국,이십세기폭스코리아(주)
32,트와일라잇,2008.12.10,"8,369,922,000",0.9%,"1,292,332",345,"28,082",미국,미국,(주)넥스트엔터테인먼트월드(NEW)
33,꿀벌대소동,2008.1.3,"7,372,006,000",0.8%,"1,236,167",271,"27,705",미국,미국,씨제이엔터테인먼트
34,포비든 킹덤: 전설의 마스터를 찾아서,2008.4.24,"7,872,731,500",0.8%,"1,211,882",394,"37,728",미국,미국,(주)시네마서비스
35,서양 골동 양과자점 앤티크,2008.11.13,"7,419,935,000",0.8%,"1,181,233",436,"42,124",한국,한국,"오퍼스픽쳐스,(주)쇼박스"
36,"10,000 BC",2008.3.13,"7,443,923,500",0.8%,"1,134,364",362,"38,983",미국,미국,워너브러더스 코리아(주)
37,벼랑 위의 포뇨,2008.12.17,"7,056,476,500",0.7%,"1,117,846",380,"24,432",일본,일본,(주)쇼박스
38,6년째 연애중,2008.2.5,"7,422,697,000",0.8%,"1,112,238",326,"27,464",한국,한국,(주)스튜디오210
39,잃어버린 세계를 찾아서,2008.12.17,"7,025,254,500",0.7%,"1,079,915",320,"25,000",미국,미국,롯데쇼핑㈜롯데엔터테인먼트
40,섹스 앤 더 시티,2008.6.5,"7,134,526,100",0.7%,"1,067,550",361,"24,795",미국,미국,에스케이텔레콤(주)
41,스텝업 2 : 더 스트리트,2008.3.13,"6,869,402,500",0.7%,"1,044,659",280,"36,876",미국,미국,㈜스튜디오이쩜영
42,삼국지:용의 부활,2008.4.3,"6,658,854,000",0.7%,"1,025,302",322,"40,967",중국,"중국,한국,홍콩",에스케이텔레콤(주)
43,밴티지 포인트,2008.2.28,"6,679,552,000",0.7%,"1,007,729",289,"35,545",미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
44,인크레더블 헐크,2008.6.12,"6,449,106,000",0.7%,"991,417",417,"28,047",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
45,바보,2008.2.28,"6,306,816,500",0.7%,"967,654",264,"33,564",한국,한국,씨제이엔터테인먼트
46,오스트레일리아,2008.12.10,"6,117,517,000",0.6%,"945,067",435,"23,170",미국,미국,이십세기폭스코리아(주)
47,GP 506,2008.4.3,"6,316,842,000",0.7%,"936,945",355,"35,830",한국,한국,(주)쇼박스
48,크로싱,2008.6.26,"5,651,660,500",0.6%,"898,000",304,"28,099",한국,"한국,중국,몽고",(주)벤티지홀딩스
49,숙명,2008.3.20,"5,680,873,500",0.6%,"846,903",340,"29,178",한국,한국,씨제이엔터테인먼트
50,예스맨,2008.12.17,"5,394,039,500",0.6%,"818,604",241,"16,616",미국,미국,워너브러더스 코리아(주)
51,스피드 레이서,2008.5.8,"5,215,502,000",0.5%,"798,718",412,"26,555",미국,미국,워너브러더스 코리아(주)
52,모던보이,2008.10.2,"4,992,149,500",0.5%,"762,337",371,"28,922",한국,한국,씨제이엔터테인먼트
53,순정만화,2008.11.27,"4,682,641,000",0.5%,"731,706",368,"26,483",한국,한국,씨제이엔터테인먼트
54,비스티 보이즈,2008.4.30,"4,785,467,000",0.5%,"719,581",278,"21,948",한국,한국,롯데쇼핑㈜롯데엔터테인먼트
55,스위니 토드 : 어느 잔혹한 이발사 이야기,2008.1.17,"4,757,200,500",0.5%,"698,306",247,"20,509",미국,미국,워너브러더스 코리아(주)
56,님스 아일랜드,2008.7.17,"4,271,690,000",0.4%,"694,539",266,"21,437",미국,미국,롯데쇼핑㈜롯데엔터테인먼트
57,라스베가스에서만 생길 수 있는 일,2008.5.29,"4,600,092,000",0.5%,"693,874",273,"21,653",미국,미국,이십세기폭스코리아(주)
58,천일의 스캔들,2008.3.20,"4,597,058,500",0.5%,"693,836",142,"21,418",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
59,스파이더위크가의 비밀,2008.2.14,"4,131,788,500",0.4%,"676,155",185,"20,125",미국,미국,씨제이엔터테인먼트
60,울학교 이티,2008.9.11,"4,159,767,500",0.4%,"652,178",296,"21,819",한국,한국,에스케이텔레콤(주)
61,눈먼자들의 도시,2008.11.20,"4,367,170,000",0.5%,"646,826",226,"22,883",캐나다,"캐나다,일본,브라질",(주)싸이더스
62,호튼,2008.4.30,"3,801,884,000",0.4%,"635,579",336,"18,846",미국,미국,이십세기폭스코리아(주)
63,다찌마와리,2008.8.14,"4,128,754,000",0.4%,"628,359",299,"23,413",한국,한국,(주)쇼박스
64,황금 나침반,2007.12.18,"3,769,841,000",0.4%,"609,371",293,"19,115",미국,미국,롯데쇼핑㈜롯데엔터테인먼트
65,고고 70,2008.10.3,"3,864,267,500",0.4%,"594,742",369,"26,824",한국,한국,(주)쇼박스
66,바디 오브 라이즈,2008.10.23,"3,839,806,000",0.4%,"589,899",240,"23,342",미국,미국,워너브러더스 코리아(주)
67,뜨거운 것이 좋아,2008.1.17,"3,790,163,000",0.4%,"578,679",256,"20,607",한국,한국,(주)시네마서비스
68,클로버필드,2008.1.24,"3,718,875,000",0.4%,"558,389",269,"17,810",미국,미국,씨제이엔터테인먼트
69,뱅크 잡,2008.10.30,"3,601,837,500",0.4%,"557,037",219,"23,396",영국,영국,(주)싸이더스
70,슈퍼맨이었던 사나이,2008.1.31,"3,642,176,500",0.4%,"550,282",386,"22,073",한국,한국,씨제이엔터테인먼트
71,트럭,2008.9.25,"3,730,899,000",0.4%,"550,195",258,"23,432",한국,한국,(주)싸이더스
72,내셔널 트레져:비밀의 책,2007.12.19,"3,582,870,500",0.4%,"543,996",264,"14,592",미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
73,미쓰 홍당무,2008.10.16,"3,603,183,500",0.4%,"538,943",285,"25,446",한국,한국,(주)벤티지홀딩스
74,미스트,2008.1.10,"3,405,061,500",0.4%,"521,299",201,"17,210",미국,미국,"영화사청어람(주),(주)엠엔에프씨"
75,어웨이크,2008.3.27,"3,265,249,000",0.3%,"498,720",216,"22,118",미국,미국,(주)프라임엔터테인먼트
76,쌍화점,2008.12.30,"2,918,001,000",0.3%,"452,560",501,"5,354",한국,한국,(주)쇼박스
77,달콤한 거짓말,2008.12.18,"2,960,030,500",0.3%,"447,313",340,"17,885",한국,한국,씨제이엔터테인먼트
78,아기와 나,2008.8.14,"2,669,249,500",0.3%,"435,940",217,"16,416",한국,한국,(주)프라임엔터테인먼트
79,마법에 걸린 사랑,2008.1.10,"2,746,316,500",0.3%,"429,007",247,"16,813",미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
80,기다리다 미쳐,2008.1.1,"2,724,157,000",0.3%,"419,687",239,"17,287",한국,한국,(주)시네마서비스
81,헬보이 2 : 골든 아미,2008.9.25,"2,572,551,500",0.3%,"399,570",282,"17,563",미국,"미국,독일",유니버설픽쳐스인터내셔널 코리아(유)
82,멋진 하루,2008.9.25,"2,583,867,500",0.3%,"396,953",301,"18,024",한국,한국,롯데쇼핑㈜롯데엔터테인먼트
83,명장,2008.1.30,"2,541,533,500",0.3%,"379,949",235,"13,259",중국,중국,"롯데쇼핑㈜롯데엔터테인먼트,미디어소프트"
84,데스노트 L: 새로운 시작,2008.2.21,"2,171,335,500",0.2%,"355,139",244,"13,974",일본,일본,(유)씨에이치엔터테인먼트
85,해프닝,2008.6.12,"2,375,782,500",0.2%,"347,791",245,"15,359",미국,미국,이십세기폭스코리아(주)
86,극장판 도라에몽:진구의 마계대모험 7인의 마법사,2008.7.17,"1,903,393,500",0.2%,"315,809",83,"5,887",일본,일본,대원미디어(주)
87,P.S. 아이 러브 유,2008.1.3,"2,119,331,000",0.2%,"313,867",196,"11,816",미국,미국,(주)쇼박스
88,CJ7:장강7호,2008.8.21,"1,955,693,500",0.2%,"312,576",248,"17,624",홍콩,홍콩,㈜스튜디오이쩜영
89,엘라의 모험 : 해피엔딩의 위기,2008.1.24,"1,789,393,000",0.2%,"310,167",191,"10,859",독일,"독일,미국",(주)쇼박스
90,색즉시공 시즌2,2007.12.12,"2,034,600,000",0.2%,"299,326",208,"9,466",한국,한국,씨제이엔터테인먼트
91,미드나잇 미트 트레인,2008.8.21,"1,965,440,000",0.2%,"290,334",199,"13,656",미국,미국,롯데쇼핑㈜롯데엔터테인먼트
92,에이리언 VS 프레데터2,2008.1.17,"1,869,409,000",0.2%,"289,701",155,"13,379",미국,미국,이십세기폭스필름코퍼레이션
93,1724 기방난동사건,2008.12.3,"1,897,779,000",0.2%,"288,424",340,"19,029",한국,한국,(주)싸이더스
94,88분,2008.5.29,"1,862,630,500",0.2%,"281,781",199,"11,962",미국,"미국,독일,캐나다",(주)프라임엔터테인먼트
95,버킷 리스트:죽기전에 꼭 하고싶은것들,2008.4.9,"1,858,247,500",0.2%,"279,709",70,"9,140",미국,미국,워너브러더스 코리아(주)
96,스트리트 킹,2008.4.17,"1,781,772,500",0.2%,"272,501",242,"17,274",미국,미국,이십세기폭스코리아(주)
97,어거스트 러쉬,2007.11.29,"1,787,776,500",0.2%,"271,678",126,"6,631",미국,미국,씨제이엔터테인먼트
98,스페이스 침스:우주선을 찾아서,2008.7.17,"1,568,757,000",0.2%,"269,947",175,"8,475",미국,미국,(주)성원아이컴
99,가루지기,2008.4.30,"1,777,803,000",0.2%,"269,478",311,"17,600",한국,한국,(주)쇼박스
100,마지막 선물,2008.2.5,"1,740,290,500",0.2%,"265,362",262,"12,913",한국,한국,(주)쇼박스
101,마이 뉴 파트너,2008.3.6,"1,699,031,500",0.2%,"260,734",220,"15,833",한국,한국,(주)엠플러스픽쳐스
102,맥스 페인,2008.11.20,"1,631,146,500",0.2%,"258,067",150,"11,794",미국,미국,이십세기폭스코리아(주)
103,공작부인:세기의 스캔들,2008.10.16,"1,594,405,000",0.2%,"250,611",193,"13,417",미국,"미국,영국",(주)넥스트엔터테인먼트월드(NEW)
104,걸스카우트,2008.6.5,"1,545,587,500",0.2%,"248,813",265,"13,200",한국,한국,롯데쇼핑㈜롯데엔터테인먼트
105,노크:낯선 자들의 방문,2008.7.2,"1,569,944,000",0.2%,"248,807",180,"10,562",미국,미국,영화사청어람(주)
106,엑스파일:나는 믿고싶다,2008.8.13,"1,610,013,500",0.2%,"244,023",238,"13,000",미국,미국,이십세기폭스필름코퍼레이션
107,27번의 결혼리허설,2008.3.6,"1,602,927,500",0.2%,"239,739",221,"13,670",미국,미국,이십세기폭스필름코퍼레이션
108,바빌론 A.D.,2008.10.2,"1,496,477,500",0.2%,"229,622",164,"11,839",미국,미국,이십세기폭스코리아(주)
109,지구,2008.9.4,"1,354,561,500",0.1%,"217,246",182,"9,026",영국,"영국,독일",(주)엠플러스픽쳐스
110,페넬로피,2008.5.15,"1,396,979,000",0.1%,"214,652",148,"10,687",미국,"미국,영국",씨제이엔터테인먼트
111,라듸오 데이즈,2008.1.31,"1,394,050,500",0.1%,"210,525",253,"11,497",한국,한국,(주)싸이더스
112,킬위드미,2008.4.17,"1,420,604,500",0.1%,"209,696",209,"15,756",미국,미국,(주)엠플러스픽쳐스
113,"대한이, 민국씨",2008.2.14,"1,188,129,500",0.1%,"208,695",173,"9,615",한국,한국,롯데쇼핑㈜롯데엔터테인먼트
114,어톤먼트,2008.2.21,"1,376,907,500",0.1%,"206,614",131,"7,968",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
115,방콕 데인저러스,2008.9.11,"1,301,097,000",0.1%,"198,159",185,"9,336",미국,미국,(주)싸이더스
116,도레미파솔라시도,2008.4.3,"1,185,999,000",0.1%,"197,672",168,"11,855",한국,한국,(주)시네마서비스
117,연의 황후,2008.4.9,"1,282,975,500",0.1%,"197,011",224,"18,146",홍콩,홍콩,씨제이엔터테인먼트
118,미러,2008.9.18,"1,334,376,500",0.1%,"194,216",206,"10,963",미국,"미국,루마니아",이십세기폭스코리아(주)
119,아메리칸 갱스터,2007.12.27,"1,315,594,500",0.1%,"191,510",200,"6,267",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
120,커넥트,2008.11.20,"1,147,879,500",0.1%,"189,315",207,"12,189",홍콩,홍콩,에스케이텔레콤(주)
121,플라이 미 투 더 문,2008.10.30,"1,167,667,000",0.1%,"184,889",156,"7,720",벨기에,벨기에,(주)시너지하우스 (시너지)
122,20세기 소년,2008.9.11,"1,146,104,500",0.1%,"183,069",212,"8,304",일본,일본,㈜메가박스
123,나의 특별한 사랑이야기,2008.4.9,"1,165,168,500",0.1%,"179,336",143,"10,821",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
124,겟 스마트,2008.6.19,"1,149,843,500",0.1%,"175,390",192,"9,169",미국,미국,워너브러더스 코리아(주)
125,댄 인 러브,2008.3.27,"1,148,905,500",0.1%,"175,361",175,"10,189",미국,미국,씨제이엔터테인먼트
126,오퍼나지 - 비밀의 계단,2008.2.14,"1,126,394,500",0.1%,"173,496",167,"9,445",스페인,"스페인,멕시코","(주)프라임엔터테인먼트,(주)유레카픽쳐스"
127,케로로 더 무비:케로로 VS 케로로 천공대결전,2008.8.7,"982,877,500",0.1%,"170,995",63,"4,702",일본,일본,투니버스(주)온미디어
128,찰리윌슨의 전쟁,2008.2.6,"1,128,961,000",0.1%,"169,669",149,"7,054",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
129,꽃보다 남자,2008.9.11,"1,016,871,500",0.1%,"165,573",201,"8,018",일본,일본,롯데쇼핑㈜롯데엔터테인먼트
130,내 사랑,2007.12.18,"1,087,975,000",0.1%,"161,566",168,"5,631",한국,한국,(주)쇼박스
131,데스 레이스,2008.10.16,"1,056,720,000",0.1%,"159,170",152,"10,100",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
132,마이 블루베리 나이츠,2008.3.6,"1,001,852,500",0.1%,"152,987",158,"8,901",홍콩,"홍콩,프랑스",(주)쇼박스
133,쏘우 V,2008.12.3,"1,044,027,000",0.1%,"150,832",153,"9,976",미국,"미국,캐나다",(주)성원아이컴
134,화피,2008.10.23,"983,842,000",0.1%,"148,908",174,"10,477",홍콩,"홍콩,싱가포르,중국",(주)시너지하우스 (시너지)
135,니코,2008.12.24,"868,837,500",0.1%,"141,794",169,"4,126",핀란드,"핀란드,덴마크,독일,아일랜드",롯데쇼핑㈜롯데엔터테인먼트
136,가면,2007.12.27,"953,588,000",0.1%,"141,394",167,"5,815",한국,한국,롯데쇼핑㈜롯데엔터테인먼트
137,로맨틱 아일랜드,2008.12.24,"936,788,000",0.1%,"140,709",210,"6,987",한국,한국,실버스푼
138,나는 전설이다,2007.12.12,"918,274,000",0.1%,"137,907",186,"5,689",미국,미국,워너브러더스 코리아(주)
139,굿'바이,2008.10.30,"853,759,500",0.1%,"137,529",170,"7,886",일본,일본,㈜케이디미디어
140,마고리엄의 장난감 백화점,2007.12.24,"841,814,000",0.1%,"137,135",191,"5,796",미국,미국,㈜스튜디오이쩜영
141,헨젤과 그레텔,2007.12.27,"851,394,500",0.1%,"134,072",169,"5,252",한국,한국,씨제이엔터테인먼트
142,황시,2008.9.18,"820,373,000",0.1%,"131,867",216,"9,478",호주,"호주,중국,독일",씨제이엔터테인먼트
143,슈퍼히어로,2008.8.21,"813,554,000",0.1%,"127,905",181,"9,525",미국,미국,(주)싸이더스
144,프라이스리스,2008.5.8,"850,396,500",0.1%,"127,091",99,"6,034",프랑스,프랑스,㈜케이디미디어
145,명탐정 코난:베이커가의 망령,2008.5.1,"711,519,500",0.1%,"122,356",40,"2,370",일본,일본,투니버스(주)온미디어
146,데스 디파잉:어느 마술사의 사랑,2008.3.27,"797,536,500",0.1%,"120,869",221,"11,138",영국,"영국,호주",롯데쇼핑㈜롯데엔터테인먼트
147,겟 썸,2008.5.22,"783,743,000",0.1%,"119,124",165,"8,637",미국,미국,㈜스튜디오이쩜영
148,내가 숨쉬는 공기,2008.4.9,"772,332,500",0.1%,"115,924",181,"10,881",미국,미국,롯데쇼핑㈜롯데엔터테인먼트
149,앨빈과 슈퍼밴드,2007.12.19,"679,106,000",0.1%,"112,497",157,"3,722",미국,미국,이십세기폭스필름코퍼레이션
150,바디,2008.5.29,"717,114,000",0.1%,"110,146",160,"7,558",태국,태국,㈜케이디미디어
151,미운 오리 새끼의 모험,2008.4.3,"618,379,000",0.1%,"109,052",76,"3,114",프랑스,"프랑스,독일,덴마크","(주)드림팩트엔터테인먼트,예지림엔터테인먼트"
152,21,2008.6.19,"731,977,600",0.1%,"108,825",64,"3,046",미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
153,람보 4 : 라스트 블러드,2008.2.28,"698,954,500",0.1%,"107,929",197,"9,858",미국,"미국,독일",(주)스튜디오이쩜영
154,워터호스,2008.3.20,"629,017,000",0.1%,"105,918",42,"3,469",미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
155,스타워즈 : 클론 전쟁,2008.9.4,"649,361,000",0.1%,"105,758",213,"7,562",미국,미국,워너브러더스 코리아(주)
156,허밍,2008.3.13,"642,352,000",0.1%,"104,296",168,"8,957",한국,한국,롯데쇼핑㈜롯데엔터테인먼트
157,하우 투 루즈 프렌즈,2008.10.16,"650,065,000",0.1%,"103,281",201,"7,881",영국,영국,롯데쇼핑㈜롯데엔터테인먼트
158,말할 수 없는 비밀,2008.1.10,"644,407,500",0.1%,"100,059",37,"4,040",대만,"대만,홍콩","(주)엔케이컨텐츠,(주)스폰지이엔티"
159,소년은 울지 않는다,2008.11.6,"601,853,500",0.1%,"95,476",200,"9,374",한국,한국,㈜스튜디오이쩜영
160,그 남자의 책 198쪽,2008.10.23,"587,173,500",0.1%,"93,445",221,"9,355",한국,한국,(주)성원아이컴
161,써티 데이즈 오브 나이트,2008.1.10,"623,833,500",0.1%,"92,687",122,"5,109",미국,미국,㈜케이디미디어
162,패솔로지,2008.4.17,"569,072,500",0.1%,"90,612",137,"7,781",미국,미국,롯데쇼핑㈜롯데엔터테인먼트
163,둠스데이:지구 최후의 날,2008.6.19,"598,604,500",0.1%,"90,165",204,"7,897",미국,"미국,영국,남아프리카공화국",영화사청어람(주)
164,비몽,2008.10.9,"594,687,500",0.1%,"89,746",101,"6,369",한국,"한국,일본",(주)스폰지이엔티
165,더 재킷,2008.1.10,"581,183,500",0.1%,"87,638",149,"5,667",미국,"미국,영국",롯데쇼핑㈜롯데엔터테인먼트
166,디 아이,2008.6.5,"542,600,500",0.1%,"84,362",108,"4,864",미국,미국,(주)쇼박스
167,어린 왕자,2008.1.17,"493,278,500",0.1%,"83,354",181,"7,784",한국,한국,롯데쇼핑㈜롯데엔터테인먼트
168,렛 미 인,2008.11.13,"542,402,500",0.1%,"81,613",49,"2,687",스웨덴,스웨덴,"씨네그루(주)다우기술,(주)영화사구안"
169,알이씨(Rec),2008.7.10,"524,571,500",0.1%,"77,533",97,"4,461",스페인,스페인,유니버설픽쳐스인터내셔널 코리아(유)
170,100 피트,2008.7.24,"505,925,500",0.1%,"76,985",133,"4,144",미국,미국,(주)싸이더스
171,외톨이,2008.9.18,"476,386,500",0.0%,"74,615",201,"6,868",한국,한국,(주)성원아이컴
172,내 친구의 사생활,2008.10.9,"476,366,500",0.0%,"74,416",131,"5,643",미국,미국,(주)엠플러스픽쳐스
173,에반게리온 : 서(序),2008.1.24,"490,717,500",0.1%,"74,245",19,"1,944",일본,일본,(주)태원엔터테인먼트
174,너를 잊지 않을 거야,2008.10.30,"400,293,000",0.0%,"73,582",151,"5,004",일본,"일본,한국",롯데쇼핑㈜롯데엔터테인먼트
175,더 클럽,2008.10.2,"491,293,500",0.1%,"73,210",137,"5,463",미국,미국,(주)시너지하우스 (시너지)
176,집결호,2008.3.6,"471,232,000",0.0%,"72,310",161,"6,608",중국,"중국,한국,홍콩",(주)시네마서비스
177,미스 페티그루의 어느 특별한 하루,2008.10.2,"417,348,000",0.0%,"71,559",85,"3,750",영국,영국,(주)넥스트엔터테인먼트월드(NEW)
178,위 오운 더 나잇,2008.5.29,"471,961,500",0.0%,"70,708",133,"5,448",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
179,썸머 솔스티스,2008.8.28,"460,892,000",0.0%,"70,098",131,"5,857",미국,미국,㈜케이디미디어
180,동키호테,2008.9.25,"400,441,500",0.0%,"68,569",70,"2,165",스페인,"스페인,이탈리아","(주)팝엔터테인먼트,예지림엔터테인먼트"
181,볼트,2008.12.31,"441,502,500",0.0%,"68,067",299,"1,656",미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
182,주노,2008.2.21,"435,447,500",0.0%,"67,867",167,"6,881",미국,"미국,캐나다",㈜미로비젼
183,당신이 잠든 사이에,2008.8.14,"448,246,500",0.0%,"67,659",169,"5,108",한국,한국,(주)엠플러스픽쳐스
184,트로픽 썬더,2008.12.10,"465,953,500",0.0%,"67,267",104,"4,859",미국,"미국,독일",씨제이엔터테인먼트
185,노인을 위한 나라는 없다,2008.2.21,"435,417,500",0.0%,"64,057",17,"1,919",미국,미국,씨제이엔터테인먼트
186,사랑보다 황금,2008.2.28,"406,970,500",0.0%,"61,326",131,"5,263",미국,미국,워너브러더스 코리아(주)
187,흑심모녀,2008.6.12,"389,374,500",0.0%,"59,695",178,"7,043",한국,한국,(주)쇼박스
188,언더 더 쎄임 문,2008.10.16,"360,518,500",0.0%,"58,962",65,"3,524",멕시코,"멕시코,미국",(주)유니코리아문예투자
189,사과,2008.10.16,"383,004,000",0.0%,"58,021",112,"4,722",한국,한국,영화사청어람(주)
190,워,2008.2.28,"341,594,500",0.0%,"52,268",137,"4,886",미국,미국,롯데쇼핑㈜롯데엔터테인먼트
191,쿵푸 덩크,2008.2.28,"325,883,000",0.0%,"51,422",155,"5,175",대만,대만,(주)싸이더스
192,어메이징 그레이스,2008.3.20,"319,696,000",0.0%,"50,745",50,"3,151",미국,"미국,영국",이십세기폭스코리아(주)
193,서울이 보이냐,2008.5.8,"309,575,000",0.0%,"50,699",125,"4,802",한국,한국,(주)시네마서비스
194,잘못된 만남,2008.7.10,"308,882,000",0.0%,"47,555",143,"4,626",한국,한국,토이 엔터테인먼트
195,3:10 투 유마,2008.2.21,"303,702,500",0.0%,"47,061",141,"5,116",미국,미국,(주)시네마서비스
196,스마트 피플,2008.8.21,"314,919,000",0.0%,"45,810",35,"2,010",미국,미국,씨제이엔터테인먼트
197,스페어,2008.8.28,"299,645,000",0.0%,"45,282",62,"2,900",한국,한국,(주)필름더데이즈
198,용의주도 미스신,2007.12.18,"281,245,500",0.0%,"42,328",64,"1,871",한국,한국,(주)싸이더스
199,도쿄!,2008.10.23,"274,456,000",0.0%,"41,043",50,"2,242",일본,"일본,한국,프랑스",(주)싸이더스
200,와인 미라클,2008.11.13,"236,592,000",0.0%,"40,570",107,"3,592",미국,미국,롯데쇼핑㈜롯데엔터테인먼트
201,누들,2008.8.14,"270,247,500",0.0%,"40,219",13,"1,479",이스라엘,이스라엘,프리비젼엔터테인먼트
202,도화선,2008.6.12,"223,746,000",0.0%,"40,090",136,"4,895",홍콩,홍콩,㈜스튜디오이쩜영
203,구구는 고양이다,2008.10.16,"261,196,500",0.0%,"38,338",13,"1,055",일본,일본,씨제이엔터테인먼트
204,식코,2008.4.3,"245,434,000",0.0%,"37,900",30,"2,032",미국,미국,(주)스폰지이엔티
205,갓파 쿠와 여름방학을,2008.6.26,"213,401,500",0.0%,"36,274",21,"1,025",일본,일본,㈜메가박스
206,비투스,2008.4.9,"231,362,500",0.0%,"35,397",15,"1,395",스위스,스위스,이미지팩토리
207,피아노의 숲,2008.10.30,"210,906,500",0.0%,"33,308",17,"1,331",일본,일본,"(주)이모션픽처스,THE 픽쳐스"
