,movieCd,movieNm,star_score,star_user_count
2238,20130573.0,봄,9.54,68
2239,20141027.0,피노키오의 모험,9.7,10
2240,20143706.0,버진 스노우,9.58,19
2241,20147805.0,런치박스,9.41,70
2242,20140186.0,피막,7.35,240
2243,20147379.0,중2병이라도 사랑이 하고 싶어! 극장판,8.74,345
2244,20147407.0,프로즌 그라운드,8.11,223
2245,20136928.0,그 사람 추기경,9.16,25
2246,20141408.0,황금시대,9.75,20
2247,20147509.0,세이빙 미스터 뱅크스,9.17,23
2248,20134601.0,디태치먼트,9.18,375
2249,20147616.0,사다코 2,7.21,70
2250,20133142.0,르누아르,8.16,32
2251,20147558.0,피쉬와 칩스 극장판,8.5,10
2252,20141609.0,현기증,9.12,84
2253,20136355.0,돈 존,8.1,263
2254,20148681.0,차가운 장미,9.0,10
2255,20141206.0,지미스 홀,10.0,13
2256,20149962.0,곤충왕국 3D,6.33,48
2257,20147690.0,아이스맨,7.76,51
2258,20149952.0,백투더 씨,9.11,19
2259,20147900.0,드래곤 기사단,9.08,151
2260,20149284.0,천번의 굿나잇,9.41,17
2261,20148447.0,일대일,8.8,61
2262,20149313.0,드래프트 데이,9.56,16
2263,20148851.0,암살,8.3,918
2264,20149314.0,내부자들,7.76,1318
2265,20150025.0,내부자들: 디 오리지널,0.0,0
2266,20148846.0,사도,8.66,560
2267,20140110.0,킹스맨 : 시크릿 에이전트,9.32,168
2268,20157881.0,미션 임파서블: 로그네이션,9.59,409
2269,20134798.0,연평해전,9.44,5284
2270,20145503.0,검은 사제들,8.47,523
2271,20136068.0,히말라야,8.2,560
2272,20151383.0,마션,9.6,622
2273,20149570.0,조선명탐정 : 사라진 놉의 딸,8.46,314
2274,20144741.0,매드 맥스: 분노의 도로,8.92,257
2275,20152022.0,인턴,9.55,143
2276,20143580.0,분노의 질주: 더 세븐,9.71,733
2277,20141384.0,터미네이터 제니시스,7.33,1300
2278,20148855.0,극비수사,8.72,237
2279,20155702.0,앤트맨,8.9,417
2280,20149951.0,빅 히어로,7.76,598
2281,20156557.0,탐정 : 더 비기닝,8.44,394
2282,20145361.0,미니언즈,9.41,201
2283,20149569.0,악의 연대기,8.46,237
2284,20136888.0,강남 1970,9.3,1324
2285,20143572.0,뷰티 인사이드,5.63,2679
2286,20141962.0,이미테이션 게임,8.98,443
2287,20144682.0,샌 안드레아스,8.82,270
2288,20148188.0,쎄시봉,2.95,7997
2289,20157464.0,더 폰,9.25,525
2290,20145141.0,위플래쉬,9.38,832
2291,20145171.0,대호,8.29,558
2292,20140703.0,장수상회,9.22,859
2293,20142855.0,성난 변호사,7.93,259
2294,20142402.0,간신,8.31,578
2295,20143541.0,박물관이 살아있다 : 비밀의 무덤,9.4,168
2296,20157465.0,그놈이다,9.3,253
2297,20143513.0,미쓰 와이프,8.57,609
2298,20131262.0,허삼관,9.01,789
2299,20148461.0,살인의뢰,8.62,260
2300,20144683.0,하트 오브 더 씨,8.97,129
2301,20151481.0,헝거게임: 더 파이널,8.66,298
2302,20158241.0,픽셀,8.99,236
2303,20156748.0,열정같은소리하고있네,9.25,444
2304,20145504.0,특종: 량첸살인기,8.48,278
2305,20140193.0,서부전선,8.12,1104
2306,20156402.0,채피,8.85,258
2307,20150501.0,극장판 요괴워치: 탄생의 비밀이다냥!,9.65,175
2308,20148841.0,헬머니,7.82,270
2309,20144322.0,도라에몽 : 스탠 바이 미,9.4,202
2310,20143511.0,오피스,8.2,259
2311,20130021.0,"협녀, 칼의 기억",6.54,1249
2312,20130566.0,무뢰한,9.54,203
2313,20156807.0,뽀로로 극장판 컴퓨터 왕국 대모험,9.76,161
2314,20148553.0,내 심장을 쏴라,9.16,421
2315,20136057.0,소수의견,6.95,1147
2316,20147613.0,그레이의 50가지 그림자,8.26,334
2317,20150470.0,라스트 홈,9.09,54
2318,20155826.0,치외법권,8.39,284
2319,20143754.0,아메리칸 스나이퍼,9.15,101
2320,20151421.0,에베레스트,9.09,105
2321,20149401.0,스폰지밥 3D,9.47,182
2322,20157501.0,극적인 하룻밤,8.62,96
2323,20151815.0,뮨: 달의 요정,9.66,185
2324,20140144.0,도리화가,7.82,987
2325,20149037.0,주피터 어센딩,8.32,170
2326,20144523.0,패딩턴,9.52,284
2327,20155881.0,오즈의 마법사: 돌아온 도로시,8.85,41
2328,20157041.0,런 올 나이트,9.05,128
2329,20100211.0,다이노 타임,9.42,96
2330,20144461.0,인서전트,8.9,237
2331,20156161.0,백 투 더 비기닝,7.99,138
2332,20143510.0,함정,8.1,309
2333,20149948.0,언브로큰,9.66,178
2334,20141602.0,소셜포비아,9.4,86
2335,20155101.0,하늘을 걷는 남자,9.3,99
2336,20142962.0,극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시,9.43,279
2337,20144442.0,조선마술사,7.78,408
2338,20158704.0,언프렌디드: 친구삭제,8.48,128
2339,20149062.0,연애의 맛,8.73,98
2340,20153702.0,포켓몬 더 무비 XY 후파: 광륜의 초마신,9.63,156
2341,20144801.0,버드맨,7.99,2153
2342,20144621.0,기생수 파트1,8.07,285
2343,20155277.0,더 셰프,8.96,168
2344,20150562.0,팬,8.8,86
2345,20163661.0,레전드 오브 타잔,8.58,106
2346,20155202.0,레전드,9.47,85
2347,20153201.0,트랜스포터: 리퓰드,8.32,545
2348,20150752.0,스누피: 더 피너츠 무비,9.62,261
2349,20156441.0,최강전사 미니특공대 : 새로운 악당의 습격,9.76,34
2350,20140609.0,아메리칸 셰프,9.2,339
2351,20158461.0,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,9.6,524
2352,20147947.0,워킹걸,3.92,2796
2353,20151002.0,우먼 인 골드,9.39,108
2354,20133682.0,화장,8.32,231
2355,20144102.0,워터 디바이너,9.22,108
2356,20142856.0,나의 절친 악당들,9.04,320
2357,20156970.0,심야식당,8.5,2
2358,20153039.0,러브 라이브! 더 스쿨 아이돌 무비,8.67,398
2359,20155874.0,미라클 벨리에,9.42,127
2360,20158481.0,퇴마: 무녀굴,8.41,188
2361,20143253.0,존 윅,7.76,783
2362,20153470.0,극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,9.67,364
2363,20145042.0,스틸 앨리스,8.8,60
2364,20151521.0,셀프/리스,8.34,71
2365,20152745.0,맨 프롬 UNCLE,9.36,143
2366,20157904.0,더 건맨,9.01,72
2367,20155690.0,프리덤,9.36,22
2368,20153083.0,사우스포,9.16,965
2369,20145501.0,돌연변이,8.96,536
2370,20157883.0,극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,9.63,180
2371,20158428.0,빌리와 용감한 녀석들 3,9.24,202
2372,20142561.0,7번째 아들,7.57,68
2373,20158062.0,숀더쉽,9.54,166
2374,20153022.0,더 매직: 리틀톰과 도둑공주,9.59,130
2375,20152869.0,갤로우즈,8.93,332
2376,20145085.0,세인트 빈센트,9.28,178
2377,20144507.0,빅 아이즈,8.94,146
2378,20145041.0,더 이퀄라이저,8.22,516
2379,20151782.0,지금은맞고그때는틀리다,8.44,36
2380,20145242.0,모데카이,8.25,106
2381,20150522.0,러덜리스,9.22,40
2382,20141060.0,쓰리 썸머 나잇,7.31,250
2383,20144481.0,타임 패러독스,8.43,607
2384,20156977.0,위자,6.87,106
2385,20156301.0,다크 플레이스,9.24,83
2386,20157096.0,보루토 - 나루토 더 무비,9.76,231
2387,20158561.0,기생수 파트2,7.81,79
2388,20158670.0,위아영,9.32,94
2389,20156383.0,아더와 미니모이 3: 두 세계의 전쟁,9.28,70
2390,20154621.0,주온: 더 파이널,6.0,109
2391,20156275.0,파더 앤 도터,9.38,914
2392,20156704.0,드래곤 블레이드,7.74,316
2393,20153025.0,대니 콜린스,9.58,78
2394,20145103.0,나이트 크롤러,8.37,338
2395,20150862.0,더 랍스터,9.4,65
2396,20156360.0,개구리왕국,9.17,66
2397,20158885.0,이웃집에 신이 산다,8.31,32
2398,20156241.0,더 라스트: 나루토 더 무비,9.61,305
2399,20155601.0,바다 탐험대 옥토넛 스페셜,9.31,36
2400,20155639.0,더 비지트,7.95,76
2401,20156102.0,바닷마을 다이어리,9.14,173
2402,20149961.0,미안해 사랑해 고마워,8.49,86
2403,20157197.0,라스트 위치 헌터,9.42,235
2404,20154162.0,스트레이트 아웃 오브 컴턴,9.18,76
2405,20157121.0,송 원,8.33,217
2406,20154729.0,이스케이프,8.75,51
2407,20142884.0,엘리노어 릭비: 그 남자 그 여자,8.92,37
2408,20156570.0,크림슨 피크,9.29,115
2409,20141085.0,한 번 더 해피엔딩,9.35,26
2410,20153282.0,피케이: 별에서 온 얼간이,9.56,227
2411,20156321.0,약장수,8.26,178
2412,20145281.0,코블러,8.56,278
2413,20159223.0,데모닉,6.78,329
2414,20158091.0,유고와 라라: 하늘고래와 구름섬 대모험,9.67,9
2415,20144183.0,"웰컴, 삼바",8.9,40
2416,20155562.0,아델라인 : 멈춰진 시간,8.49,47
2417,20143045.0,내일을 위한 시간,9.2,25
2418,20162568.0,신은 죽지 않았다 2,7.97,66
2419,20157782.0,신은 죽지 않았다,6.03,294
2420,20141598.0,타이밍,8.4,169
2421,20159221.0,정글번치: 너구리 해적단과 보물지도,9.38,45
2422,20155646.0,위아 유어 프렌즈,8.5,119
2423,20156904.0,추억의 마니,9.19,120
2424,20159573.0,령 : 저주받은 사진,8.69,52
2425,20147803.0,한여름의 판타지아,9.12,16
2426,20150255.0,리틀드래곤 코코넛,9.59,103
2427,20157394.0,팔로우,8.66,35
2428,20157021.0,"땡큐, 대디",9.65,118
2429,20157587.0,파울볼,9.36,280
2430,20149264.0,춘희막이,9.09,172
2431,20151623.0,앙: 단팥 인생 이야기,9.23,43
2432,20159001.0,라자루스,8.39,76
2433,20151821.0,러브 앤 머시,8.6,81
2434,20157001.0,트레이서,9.44,63
2435,20144121.0,폭스캐처,8.26,78
2436,20158703.0,트래쉬,0.0,0
2437,20157584.0,윈드랜드,9.32,154
2438,20151482.0,종이 달,9.71,21
2439,20155022.0,드래곤볼 Z : 부활의 F,8.81,209
2440,20143942.0,엘리제궁의 요리사,9.33,12
2441,20159442.0,차일드 44,9.52,81
2442,20159063.0,트립 투 이탈리아,7.37,19
2443,20157702.0,스윗 프랑세즈,9.13,167
2444,20151202.0,난 그녀와 키스했다,9.18,11
2445,20155602.0,라이프,9.34,87
2446,20145402.0,옐로우버드,9.31,123
2447,20156101.0,비비안 마이어를 찾아서,8.3,10
2448,20151302.0,무민 더 무비,9.69,96
2449,20152121.0,리그레션,8.94,69
2450,20133681.0,태양을 쏴라,9.04,77
2451,20144323.0,유아 낫 유,9.35,260
2452,20143502.0,어떤살인,8.62,89
2453,20153521.0,이민자,7.86,88
2454,20153522.0,어바웃 리키,9.26,54
2455,20156047.0,나쁜 나라,4.01,1879
2456,20150061.0,셀마,9.37,76
2457,20158951.0,순교,9.2,41
2458,20140207.0,꼬마 유령,8.0,14
2459,20140190.0,사랑이 이긴다,9.65,49
2460,20158484.0,아스테릭스: 신들의 전당,9.46,85
2461,20159521.0,라이드 : 나에게로의 여행,9.27,45
2462,20157421.0,뷰티풀 라이,9.02,53
2463,20155725.0,리틀 보이,8.8,101
2464,20150661.0,"알로, 슈티",9.22,83
2465,20150963.0,호비와 엄마나무섬의 비밀,9.91,11
2466,20141702.0,위로공단,9.0,18
2467,20159901.0,네이든,9.63,54
2468,20144642.0,미스터 터너,8.62,8
2469,20150563.0,베스트 오브 미,9.0,23
2470,20144927.0,블랙버드,9.44,32
2471,20155057.0,온리 유,8.63,27
2472,20154734.0,피아니스트 세이모어의 뉴욕 소네트,9.44,36
2473,20149298.0,어우동: 주인 없는 꽃,6.07,128
2474,20147130.0,타투,8.25,61
2475,20143922.0,결혼하지 않아도 괜찮을까,9.0,26
2476,20157986.0,검은손,8.47,53
2477,20150841.0,카이트,3.8,10
2478,20153982.0,에이미,9.42,117
2479,20151962.0,블러바드,9.77,26
2480,20144522.0,바티칸 뮤지엄,9.0,90
2481,20154207.0,퇴마전: 마령검의 비밀,5.64,104
2482,20143941.0,파리 폴리,8.4,10
2483,20153422.0,제 7기사단,7.79,235
2484,20154323.0,슈퍼레이서 엔지,10.0,14
2485,20158518.0,리틀 포레스트 2: 겨울과 봄,9.29,35
2486,20143983.0,우주로봇 씨어,9.0,37
2487,20142241.0,트라이브,8.62,8
2488,20142282.0,리바이어던,8.27,26
2489,20151901.0,디올 앤 아이,9.75,4
2490,20156643.0,모스트 바이어런트,8.56,18
2491,20152962.0,나의 어머니,8.79,39
2492,20145507.0,검사외전,8.99,748
2493,20159364.0,캡틴 아메리카: 시빌 워,9.44,1149
2494,20140194.0,곡성,8.81,820
2495,20144444.0,아가씨,7.91,447
2496,20153781.0,데드풀,9.25,1385
2497,20150523.0,엑스맨: 아포칼립스,9.08,762
2498,20154001.0,레버넌트: 죽음에서 돌아온 자,8.61,946
2499,20150782.0,인디펜던스 데이 : 리써전스,9.22,710
2500,20142406.0,탐정 홍길동: 사라진 마을,8.47,344
2501,20155422.0,굿 다이노,9.09,191
2502,20157042.0,셜록: 유령신부,9.66,309
2503,20159645.0,특별수사: 사형수의 편지,8.85,374
2504,20159058.0,도리를 찾아서,9.65,264
2505,20142621.0,시간이탈자,8.92,383
2506,20158482.0,동주,9.26,241
2507,20158150.0,워크래프트: 전쟁의 서막,9.22,1595
2508,20158483.0,오빠생각,9.06,684
2509,20152782.0,"날, 보러와요",8.13,119
2510,20163215.0,미 비포 유,9.58,354
2511,20159162.0,갓 오브 이집트,8.22,130
2512,20151884.0,런던 해즈 폴른,8.31,169
2513,20156207.0,앵그리버드 더 무비,8.81,84
2514,20150203.0,나우 유 씨 미 2,8.8,1301
2515,20068576.0,그날의 분위기,8.32,285
2516,20154906.0,사냥,8.27,398
2517,20145396.0,널 기다리며,9.37,742
2518,20163018.0,싱 스트리트,9.55,352
2519,20145506.0,해어화,6.08,2074
2520,20156559.0,계춘할망,8.99,466
2521,20157466.0,"로봇, 소리",9.17,832
2522,20159199.0,빅쇼트,8.98,106
2523,20158984.0,헌츠맨: 윈터스 워,8.04,159
2524,20163137.0,나의 소녀시대,9.24,374
2525,20150942.0,캐롤,9.32,74
2526,20150565.0,스포트라이트,9.23,91
2527,20157158.0,구스범스,8.65,773
2528,20153087.0,포인트 브레이크,8.98,225
2529,20162704.0,극장판 안녕 자두야,9.25,32
2530,20151021.0,순정,9.29,1102
2531,20161964.0,독수리 에디,9.35,327
2532,20150024.0,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,9.19,230
2533,20159643.0,글로리데이,9.46,938
2534,20161881.0,부활,8.71,51
2535,20158529.0,조이,9.38,285
2536,20162300.0,매직브러시,9.52,223
2537,20150902.0,대배우,9.01,187
2538,20162161.0,미스컨덕트,8.5,229
2539,20161630.0,13시간,8.49,109
2540,20150725.0,극장판 아이엠스타 : 꿈의 오디션!,9.49,317
2541,20161745.0,제 5침공,7.46,192
2542,20155020.0,대니쉬 걸,9.48,110
2543,20159510.0,헤이트풀8,8.84,229
2544,20159657.0,최강전사 미니특공대: 영웅의 탄생,9.66,102
2545,20162542.0,다이노소어 어드벤처 : 백악기 공룡대백과,7.96,27
2546,20162381.0,일사각오,9.85,62
2547,20163202.0,크리미널,8.93,179
2548,20162569.0,오베라는 남자,9.61,207
2549,20163164.0,본 투 비 블루,9.42,106
2550,20156063.0,룸,9.02,178
2551,20158882.0,유스,8.72,141
2552,20162461.0,다이노X 탐험대,8.98,84
2553,20161968.0,오 마이 그랜파,8.86,124
2554,20150903.0,번개맨,8.31,336
2555,20161382.0,레터스 투 갓,9.05,55
2556,20161870.0,트럼보,9.16,352
2557,20161561.0,바다 탐험대 옥토넛 시즌4: 빙하탐험선S,9.0,9
2558,20162925.0,더 보이,0.0,0
2559,20162431.0,극장판 프랭키와 친구들: 생명의 나무,9.63,187
2560,20150456.0,드레스메이커,9.39,75
2561,20152370.0,잡아야 산다,7.84,292
2562,20154521.0,브루클린의 멋진 주말,9.45,49
2563,20162001.0,포레스트: 죽음의 숲,6.5,145
2564,20165042.0,빅뱅 메이드,8.89,302
2565,20161594.0,마음이 외치고 싶어해,9.3,87
2566,20162321.0,트리플 9,9.57,145
2567,20163182.0,하드코어 헨리,8.91,253
2568,20161583.0,스푹스:MI5,8.1,111
2569,20162245.0,33,8.95,248
2570,20163322.0,동급생,9.67,30
2571,20161905.0,나의 그리스식 웨딩 2,9.5,137
2572,19818004.0,불의 전차,7.95,153
2573,20161921.0,"헤일, 시저!",9.0,65
2574,20161842.0,태양 아래,9.5,123
2575,20163411.0,서프러제트,9.32,116
2576,20162063.0,하이-라이즈,9.58,172
2577,20158888.0,45년 후,8.3,60
2578,20161941.0,하이 스피드! –프리! 스타팅 데이즈-,9.84,63
2579,20161722.0,히야,9.88,625
2580,20159445.0,세기의 매치,9.21,58
2581,20144441.0,섬. 사라진 사람들,9.39,553
2582,20161461.0,프란치스코,9.0,32
2583,20030412.0,무간도2 - 혼돈의 시대 ,9.67,3
2584,20158905.0,버스 657,8.01,235
2585,20163081.0,미라클 프롬 헤븐,9.74,57
2586,20164747.0,리틀 폭스,8.93,75
2587,20152541.0,무수단,7.17,511
2588,20154902.0,자객 섭은낭,7.5,129
2589,20156083.0,트윈스터즈,9.44,16
2590,20156080.0,나쁜놈은 죽는다,6.97,547
2591,20161598.0,산이 울다,9.12,40
2592,20164387.0,미스터 라잇,9.12,25
2593,20159965.0,겁쟁이 페달: 더 무비,9.45,49
2594,20155174.0,미니 자이언트,9.16,19
2595,20157441.0,멜리스,7.62,58
2596,20163441.0,몽키킹2: 서유기 여정의 시작,7.29,143
2597,20162101.0,최악의 이웃과 사랑에 빠지는 방법,9.14,186
