,movieCd,movieNm,showTm,watchGradeNm,actor_1,actor_2,actor_3,companyNm
2675,20153470,극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,100,전체관람가,미즈타 와사비,오오하라 메구미,심형탁,(주)와우픽쳐스
2676,20145042,스틸 앨리스,101,12세이상관람가,줄리안 무어,알렉 볼드윈,크리스틴 스튜어트,그린나래미디어(주)
2677,20151521,셀프/리스,117,15세이상관람가,라이언 레놀즈,벤 킹슬리,매튜 구드,(주)이수C&E
2678,20152745,맨 프롬 UNCLE,116,12세이상관람가,헨리 카빌,아미 해머,알리시아 비칸데르,워너브러더스 코리아(주)
2679,20157904,더 건맨,115,청소년관람불가,숀 펜,하비에르 바르뎀,이드리스 엘바,롯데쇼핑㈜롯데엔터테인먼트
2680,20155690,프리덤,95,12세이상관람가,쿠바 구딩 주니어,베르나르드 포처,윌리엄 새들러,(주)씨타마운틴픽쳐스
2681,19960177,랜드 앤 프리덤,109,고등학생이상관람가,이안 하트,로사나 빠스트르,톰 길로이,브리티쉬브로드캐스팅코퍼레이션
2682,19980209,프리덤 스트라이크,93,15세 미만인 자는 관람할 수 없는 등급 ,톤 로크,마이클 듀디코프,,우성시네마
2683,20060163,프리덤랜드,112,15세관람가,사무엘 L. 잭슨,줄리안 무어,,레볼루션 스튜디오
2684,20153083,사우스포,124,15세이상관람가,제이크 질렌할,레이첼 맥아담스,포레스트 휘테커,씨네그루(주)다우기술
2685,20145501,돌연변이,93,12세이상관람가,이광수,이천희,박보영,영화사 우상
2686,19930275,프로투 타입,98,고등학생이상관람가,마커스 아우렐리우스,,,로스 필름
2687,20157883,극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,60,전체관람가,시손 쥰,세키네 츠토무,,(주)스마일이엔티
2688,20158428,빌리와 용감한 녀석들 3,80,전체관람가,엄상현,조현정,,롯데쇼핑㈜롯데엔터테인먼트
2689,20144021,맥베스,204,전체관람가,,,,(주)인스터피씨엠
2690,20142561,7번째 아들,102,12세이상관람가,제프 브리지스,줄리안 무어,벤 반스,유니버설픽쳐스인터내셔널 코리아(유)
2691,20158062,숀더쉽,85,전체관람가,,,,(주)박수엔터테인먼트
2692,20145102,포커스,104,15세이상관람가,윌 스미스,마고 로비,로드리고 산토로,워너브러더스 코리아(주)
2693,20153022,더 매직: 리틀톰과 도둑공주,78,전체관람가,,,,㈜코리아스크린
2694,20152869,갤로우즈,81,15세이상관람가,캐시디 지포드,파이퍼 브라운,리즈 미슬러,워너브러더스 코리아(주)
2695,20145085,세인트 빈센트,102,12세이상관람가,빌 머레이,나오미 왓츠,멜리사 맥카시,(주)영화사 빅
2696,20144507,빅 아이즈,106,12세이상관람가,에이미 아담스,크리스토프 왈츠,,판씨네마(주)
2697,20145021,와일드,115,청소년관람불가,리즈 위더스푼,가비 호프만,로라 던,이십세기폭스코리아(주)
2698,20152801,원 와일드 모먼트,105,청소년관람불가,뱅상 카셀,프랑수아 클뤼제,로라 르 란,주식회사 씨네룩스
2699,20152125,와일드 인 블루,86,청소년관람불가,프랭크 체르막 주니어,샬롯 엘렌 프라이스,,주식회사 루믹스미디어
2700,20145041,더 이퀄라이저,132,청소년관람불가,덴젤 워싱턴,클로이 모레츠,마튼 초카스,유니버설픽쳐스인터내셔널 코리아(유)
2701,20151782,지금은맞고그때는틀리다,121,청소년관람불가,정재영,김민희,윤여정,(주)영화제작전원사 
2702,20145521,엑스 마키나,108,청소년관람불가,돔놀 글리슨,알리시아 비칸데르,오스카 아이삭,유니버설픽쳐스인터내셔널 코리아(유)
2703,20145242,모데카이,107,15세이상관람가,조니 뎁,기네스 팰트로우,이완 맥그리거,(주)나이너스엔터테인먼트
2704,20150522,러덜리스,105,12세이상관람가,빌리 크루덥,안톤 옐친,셀레나 고메즈,그린나래미디어(주)
2705,20141060,쓰리 썸머 나잇,106,청소년관람불가,김동욱,임원희,손호준,더램프(주)
2706,20144481,타임 패러독스,97,15세이상관람가,에단 호크,노아 테일러,사라 스누크,(유)조이앤시네마
2707,19980024,생과부 위자료 청구소송,116,18세 미만인 자는 관람할 수 없는 등급,문성근,심혜진,이성호,(주)시네마서비스
2708,20156977,위자,89,15세이상관람가,올리비아 쿡,더글라스 스미스,,유니버설픽쳐스인터내셔널 코리아(유)
2709,19710080,위자료,77,12세이상관람가,김지미,김진규,,보한산업
2710,20030404,러브 액츄얼리,130,15세관람가,휴 그랜트,콜린 퍼스,알란 릭맨,UIP코리아
2711,20156301,다크 플레이스,113,청소년관람불가,샤를리즈 테론,니콜라스 홀트,클로이 모레츠,(주)스톰픽쳐스코리아
2712,20157096,보루토 - 나루토 더 무비,95,12세이상관람가,산페이 유코,키쿠치 코코로,타케우치 준코,와이드 릴리즈(주)
2713,20158561,기생수 파트2,118,청소년관람불가,소메타니 쇼타,아베 사다오,후카츠 에리,판씨네마(주)
2714,20158670,위아영,97,15세이상관람가,벤 스틸러,나오미 왓츠,아만다 사이프리드,(주)브리즈픽처스
2715,20156383,아더와 미니모이 3: 두 세계의 전쟁,101,전체관람가,프레디 하이모어,미아 패로우,페니 밸포어,(주)라이크 콘텐츠
2716,20154621,주온: 더 파이널,91,15세이상관람가,타이라 아이리,키리야마 렌,사사키 노조미,유니버설픽쳐스인터내셔널 코리아(유)
2717,20156275,파더 앤 도터,91,15세이상관람가,아만다 사이프리드,러셀 크로우,아론 폴,(주)박수엔터테인먼트
2718,20156704,드래곤 블레이드,127,15세이상관람가,성룡,존 쿠삭,애드리언 브로디,롯데쇼핑㈜롯데엔터테인먼트
2719,20153025,대니 콜린스,106,15세이상관람가,알 파치노,아네트 베닝,제니퍼 가너,(주)나이너스엔터테인먼트
2720,20145103,나이트 크롤러,118,청소년관람불가,제이크 질렌할,빌 팩스톤,,(주)스톰픽쳐스코리아
2721,20150862,더 랍스터,118,청소년관람불가,콜린 파렐,레이첼 웨이즈,레아 세이두,(주)영화사오원
2722,20156360,개구리왕국,78,전체관람가,,,,예지림엔터테인먼트
2723,20158885,이웃집에 신이 산다,115,청소년관람불가,브누와 뽀엘부르드,욜랭드 모로,까뜨린느 드뇌브,(주)엣나인필름
2724,20156241,더 라스트: 나루토 더 무비,112,12세이상관람가,,,,와이드 릴리즈(주)
2725,20155601,바다 탐험대 옥토넛 스페셜,70,전체관람가,하성용,정재헌,엄상현,와이드 릴리즈(주)
2726,20155639,더 비지트,94,15세이상관람가,디애너 듀나건,피터 맥로비,에드 옥슨볼드,유니버설픽쳐스인터내셔널 코리아(유)
2727,20156102,바닷마을 다이어리,127,12세이상관람가,아야세 하루카,나가사와 마사미,카호,(주)티캐스트
2728,20149961,미안해 사랑해 고마워,115,15세이상관람가,지진희,김성균,성유리,타임박스엔터테인먼트(주)
2729,20167023,게스트 하우스 여주인의 비밀연애,61,청소년관람불가,나카무라 마사토시,나카오카 타마키,,(주)플라이어
2730,20031141,완전한 사육 4: 비밀의 지하실,111,청소년관람불가,야마모토 타로,시라타 히사코,타케나카 나오토,(주)이엔엔터테인먼트
2731,20163045,미나미 양장점의 비밀,105,전체관람가,나카타니 미키,미우라 타카히로,카타기리 하이리,(주)영화사 진진
2732,20157197,라스트 위치 헌터,107,15세이상관람가,빈 디젤,일라이저 우드,로즈 레슬리,TCO(주)더콘텐츠온
2733,20154162,스트레이트 아웃 오브 컴턴,147,청소년관람불가,오셔 잭슨 주니어,코리 호킨스,제이슨 미첼,유니버설픽쳐스인터내셔널 코리아(유)
2734,20157121,송 원,88,15세이상관람가,앤 해서웨이,자니 플린,,(주)박수엔터테인먼트
2735,20154729,이스케이프,103,15세이상관람가,오웬 윌슨,피어스 브로스넌,레이크 벨,(주)넥스트엔터테인먼트월드(NEW)
2736,20142884,엘리노어 릭비: 그 남자 그 여자,123,15세이상관람가,제임스 맥어보이,제시카 차스테인,이자벨 위페르,(주)이수C&E
2737,20156570,크림슨 피크,119,청소년관람불가,톰 히들스턴,제시카 차스테인,미아 와시코브스카,유니버설픽쳐스인터내셔널 코리아(유)
2738,20141085,한 번 더 해피엔딩,107,15세이상관람가,휴 그랜트,마리사 토메이,앨리슨 제니,(주)팝엔터테인먼트
2739,20153282,피케이: 별에서 온 얼간이,129,15세이상관람가,아미르 칸,아누쉬카 샤르마,,(주)와우픽쳐스
2740,20154732,피케이: 별에서 온 얼간이 감독판,153,15세이상관람가,아미르 칸,아누쉬카 샤르마,,(주)와우픽쳐스
2741,20156321,약장수,104,15세이상관람가,김인권,박철민,이주실,(주)26컴퍼니
2742,20145281,코블러,97,15세이상관람가,아담 샌들러,더스틴 호프만,스티브 부세미,씨네그루(주)다우기술
2743,20159223,데모닉,83,15세이상관람가,마리아 벨로,프랭크 그릴로,코디 혼,(주)와우픽쳐스
2744,20158091,유고와 라라: 하늘고래와 구름섬 대모험,79,전체관람가,이재현,박리나,홍진욱,와이드 릴리즈(주)
2745,20144183,"웰컴, 삼바",118,15세이상관람가,오마 사이,샤를로뜨 갱스부르,타하르 라힘,(주)이수C&E
2746,20060204,포켓몬 레인저와 바다의 왕자 마나피,108,전체관람가,오오타니 이쿠에,쉬라토리 유리,,(주)이수C&E
2747,20155562,아델라인 : 멈춰진 시간,113,12세이상관람가,블레이크 라이블리,미치엘 휘즈먼,캐시 베이커,(주)쇼박스
2748,20143045,내일을 위한 시간,95,12세이상관람가,마리옹 꼬띠아르,파브리지오 롱기온,,그린나래미디어(주)
2749,20162568,신은 죽지 않았다 2,121,12세이상관람가,멜리사 조안 하트,제시 멧칼피,,(주)에스와이코마드
2750,20157782,신은 죽지 않았다,113,12세이상관람가,쉐인 하퍼,케빈 소르보,트리샤 라파체,(주)씨타마운틴픽쳐스
2751,20141598,타이밍,100,15세이상관람가,엄상현,박지윤,성완경,(주)효인엔터테인먼트
2752,20050184,사랑은 타이밍,127,15세관람가,로맹 뒤리스,켈리 라일리,오드리 토투,스튜디오 카날
2753,19840069,배드 타이밍,101,연소자관람불가,테레사 러셀,아트 가펑클,,랭크 필름 오가니제이션
2754,20159221,정글번치: 너구리 해적단과 보물지도,67,전체관람가,,,,(주)팝엔터테인먼트
2755,20155646,위아 유어 프렌즈,96,청소년관람불가,잭 에프런,에밀리 라타이코프스키,,씨네그루(주)다우기술
2756,20156904,추억의 마니,103,전체관람가,,,,(주)이수C&E
2757,20159573,령 : 저주받은 사진,105,15세이상관람가,나카조 아야미,모리카와 아오이,야마야 카스미,(주)스톰픽쳐스코리아
2758,20147803,한여름의 판타지아,97,전체관람가,김새벽,이와세 료,임형국,모쿠슈라
2759,20150255,리틀드래곤 코코넛,83,전체관람가,,,,(주)영화사 빅
2760,20157394,팔로우,100,청소년관람불가,마이카 먼로,키어 길크리스,다니엘 조바토,(주)영화사오원
2761,20157021,"땡큐, 대디",89,전체관람가,자크 검블린,알렉산드라 라미,,(주)영화사 빅
2762,20157587,파울볼,87,전체관람가,김성근,조진웅,박지은,(주)티피에스컴퍼니
2763,20149264,춘희막이,96,12세이상관람가,김춘희,최막이,,(주)하이하버픽쳐스
2764,20151623,앙: 단팥 인생 이야기,113,12세이상관람가,키키 키린,나가세 마사토시,,그린나래미디어(주)
2765,20159001,라자루스,83,15세이상관람가,올리비아 와일드,에반 피터스,마크 듀플라스,(유)조이앤시네마
2766,20151821,러브 앤 머시,121,15세이상관람가,존 쿠삭,폴 다노,엘리자베스 뱅크스,판씨네마(주)
2767,20157001,트레이서,93,15세이상관람가,테일러 로트너,마리 아브게로폴로스,,(주)영화사오원
2768,20140067,러시: 스트리트레이서,109,15세이상관람가,알렉시 샤도프,마리나 알렉산드로바,엘비라 볼고바,(주)토러스엔터테인먼트
2769,20144121,폭스캐처,134,청소년관람불가,채닝 테이텀,스티브 카렐,마크 러팔로,그린나래미디어(주)
2770,20158703,트래쉬,114,15세이상관람가,루니 마라,마틴 쉰,릭슨 테베즈,유니버설픽쳐스인터내셔널 코리아(유)
2771,20157584,윈드랜드,81,전체관람가,김경희,탁원정,권문정,예지림엔터테인먼트
2772,20151482,종이 달,126,청소년관람불가,미야자와 리에,이케마츠 소스케,코바야시 사토미,(주)영화사오원
2773,20152372,아마조니아,83,전체관람가,,,,(주)영화사 빅
2774,20159655,사이코패스,114,15세이상관람가,하나자와 카나,세키 토모카즈,,(주)박수엔터테인먼트
2775,20134609,세븐 싸이코패스,110,청소년관람불가,콜린 파렐,샘 록웰,우디 해럴슨,(주)미디어로그
2776,20155022,드래곤볼 Z : 부활의 F,94,전체관람가,김환진,최한,최문자,씨제이이앤엠(주)
2777,20143942,엘리제궁의 요리사,90,12세이상관람가,캐서린 프로트,아르띄르 뒤퐁,이폴리트 지라르도,판씨네마(주)
2778,20159442,차일드 44,137,청소년관람불가,톰 하디,게리 올드만,조엘 킨나만,(주)넥스트엔터테인먼트월드(NEW)
2779,20159063,트립 투 이탈리아,108,15세이상관람가,스티브 쿠건,롭 브라이든,,찬란
2780,20157702,스윗 프랑세즈,107,15세이상관람가,미쉘 윌리엄스,마티아스 쇼에나에츠,,그린나래미디어(주)
2781,20151202,난 그녀와 키스했다,92,청소년관람불가,피오 마르마이,프랑크 가스탐비드,아드리안나 그라지엘,(주)엣나인필름
2782,20161866,그녀의 섹시라이프,96,15세이상관람가,핼리 페이퍼,라이언 스판,,(주)케이알씨지
2783,20155602,라이프,111,15세이상관람가,데인 드한,로버트 패틴슨,벤 킹슬리,(주)영화사오원
2784,20156967,투 라이프,104,15세이상관람가,줄리 드빠르디유,조한나 터 스티지,수잔 클레망,주식회사 씨네룩스
2785,20145402,옐로우버드,90,전체관람가,세스 그린,다코타 패닝,대니 글로버,(주)영화사오원
2786,20050265,부에나 비스타 소셜 클럽,104,전체관람가,꼼빠이 세군도,조아킴 쿠더,,오드
2787,20156101,비비안 마이어를 찾아서,84,전체관람가,,,,오드
2788,20151302,무민 더 무비,77,전체관람가,,,,(주)팝엔터테인먼트
2789,20060222,천하장사 마돈나,116,15세관람가,류덕환,백윤식,김윤석,(주)싸이더스
2790,20159161,마돈나,120,청소년관람불가,서영희,권소현,김영민,준필름
2791,20134064,마돈나 : 라이크 어 버진,54,12세이상관람가,마돈나,,,(주)에스와이코마드
2792,19920114,마돈나 진실 혹은 대담,118,고등학생이상관람가,마돈나,,,다모아필림
2793,20152121,리그레션,106,15세이상관람가,엠마 왓슨,에단 호크,아론 애쉬모어,(주)박수엔터테인먼트
2794,20151582,태양을 쏴라 무삭제판,97,청소년관람불가,강지환,윤진서,박정민,필름라인
2795,20133681,태양을 쏴라,87,청소년관람불가,강지환,윤진서,박정민,필름라인
2796,20144323,유아 낫 유,102,15세이상관람가,힐러리 스웽크,에미 로섬,조쉬 더하멜,(주)마인스 엔터테인먼트
2797,20143502,어떤살인,108,청소년관람불가,윤소이,신현빈,김혁,(주)전망좋은 영화사
2798,20153521,이민자,117,15세이상관람가,마리옹 꼬띠아르,호아킨 피닉스,제레미 레너,주식회사 씨네룩스
2799,20153522,어바웃 리키,101,15세이상관람가,메릴 스트립,케빈 클라인,마미 검머,유니버설픽쳐스인터내셔널 코리아(유)
2800,20156047,나쁜 나라,119,12세이상관람가,최경덕,박지민,,4.16 세월호 참사 시민기록위원회
2801,20080846,인디애니박스:셀마의 단백질 커피,75,12세이상관람가,,,,일렉트릭 서커스 프로듀싱 스튜디오
2802,20150061,셀마,128,12세이상관람가,데이빗 오예로워,카르멘 에조고,톰 윌킨슨,찬란
2803,20158951,순교,83,전체관람가,임미선,,,파이오니아21
