,movieCd,movieNm,director,prdtYear,openDt,typeNm,repNationNm,repGenreNm,companyNm
665,20126448,스텝업4 : 레볼루션,스콧 스피어,2012,20120815,장편,미국,멜로/로맨스,(주)영화사아침
666,20100382,스텝 업 3D,존 추,2010,20100805,장편,미국,드라마,오프스프링
667,20060334,스텝 업,앤 플레쳐,2006,20061123,장편,미국,멜로/로맨스,오프스프링
668,20080149,스텝업 2 : 더 스트리트,존 추,2008,20080313,장편,미국,멜로/로맨스,오프스프링
669,20060156,럭키 넘버 슬레븐,폴 맥기건,2006,20060622,장편,미국,스릴러,오프스프링
670,20090572,파이널 데스티네이션 4,데이빗 엘리슨,2009,20091001,장편,미국,공포(호러),오프스프링
671,20060113,파이널 데스티네이션,제임스 왕,2006,20060511,장편,미국,공포(호러),뉴라인 시네마
672,20112050,파이널 데스티네이션5,스티븐 쿼일,2011,20110908,장편,미국,공포(호러),뉴라인 시네마
673,20060135,모노폴리,이항배,2006,20060601,장편,한국,범죄,한맥영화(주)
674,20060352,누가 그녀와 잤을까?,김유성,2006,20061116,장편,한국,코미디,(주)태원엔터테인먼트
675,20060259,BB프로젝트,진목승,2006,20060928,장편,홍콩,액션,(주)태원엔터테인먼트
676,20060280,잔혹한 출근,김태윤,2006,20061102,장편,한국,코미디,㈜게이트픽쳐스
677,20060231,뚝방전설,조범구,2006,20060907,장편,한국,액션,(주)싸이더스
678,19920166,환생,케네스 브래너,1992,19920411,장편,미국,스릴러,(주)싸이더스
679,19960012,천년환생,남기남,1996,19980615,장편,한국,공포(호러),동아흥행㈜
680,20060138,강적,조민호 ,2005,20060622,장편,한국,액션,㈜미로비젼
681,20060056,원초적 본능 2,프레드 올렌 레이,2006,20060330,장편,미국,스릴러,C-2 픽쳐스
682,20150662,원초적 본능 2015,미치 글레이저,2010,20150522,장편,미국,멜로/로맨스,C-2 픽쳐스
683,20060050,무인 곽원갑,우인태,2006,20060323,장편,중국,액션,베이징 필름 스튜디오
684,20148549,플러쉬,캐서린 하드윅,2013,20140417,장편,미국,스릴러,베이징 필름 스튜디오
685,20060262,월드 트레이드 센터,올리버 스톤,2006,20061015,장편,미국,드라마,파라마운트 픽쳐스
686,20060087,인사이드 맨,스파이크 리,2006,20060421,장편,미국,드라마,유니버셜 픽쳐스
687,19770096,오멘,리차드 도너,1976,19770603,장편,미국,공포(호러),이십세기폭스필름코퍼레이션
688,19790093,오멘 2,돈 테일러,1978,19790606,장편,미국,공포(호러),이십세기폭스필름코퍼레이션
689,19930192,오멘 4,조지 몬테시,1993,19930807,장편,미국,공포(호러),이십세기폭스필름코퍼레이션
690,20060338,그해 여름,조근식,2006,20061130,장편,한국,멜로/로맨스,케이엠컬쳐㈜
691,20145143,극장판 파이널 <하늘의 유실물 : 영원한 나의 새장>,사이토 히사시,2014,20150101,장편,일본,애니메이션,케이엠컬쳐㈜
692,20060202,유실물,후루사와 다케시,2006,20060727,장편,일본,공포(호러),쇼지쿠 컴퍼니
693,20060089,식스틴블럭,리차드 도너,2006,20060420,장편,미국,액션,알콘엔터테인먼트
694,20060080,드리머,존 개틴스,2005,20060413,장편,미국,드라마,드림웍스 프로덕션 LLC
695,20060038,웨딩 크래셔,데이빗 돕킨,2005,20060301,장편,미국,코미디,㈜코리아스크린
696,20060223,겁나는 여친의 완벽한 비밀,이반 라이트만,2006,20060817,장편,미국,코미디,씨제이엔터테인먼트
697,20060090,아이스 에이지 2,카를로스 살다나,2006,20060420,장편,미국,애니메이션,이십세기폭스애니메이션
698,20060022,가부와 메이 이야기,스기이 기사부로,2005,20060209,장편,일본,애니메이션,이십세기폭스애니메이션
699,20060291,잘 살아보세,안진우,2006,20060928,장편,한국,코미디,(주)굿플레이어
700,20060364,저스트 프렌드,로저 컴블,2005,20061207,장편,미국,코미디,(주)굿플레이어
701,20060125,"생, 날선생",김동욱,2006,20060525,장편,한국,코미디,㈜필름지
702,20060237,앤트 불리,존 A. 데이비스,2006,20060928,장편,미국,애니메이션,워너 브러더스 픽쳐스
703,20060234,"두뇌유희프로젝트, 퍼즐",김태경,2006,20060914,장편,한국,범죄,눈엔터테인먼트(주)
704,20122803,파이스토리 : 악당상어 소탕작전,마크 A.Z. 디페,2012,20130110,장편,미국,애니메이션,눈엔터테인먼트(주)
705,20060180,파이스토리,이경호,2006,20060706,장편,한국,애니메이션,(주)에펙스디지탈
706,20060093,국경의 남쪽,안판석,2006,20060504,장편,한국,드라마,(주)싸이더스
707,20090210,13구역: 얼티메이텀,패트릭 알레산드렝,2009,20090416,장편,프랑스,액션,유로파 Corp.
708,20060240,13구역,피에르 모렐,2004,20060824,장편,프랑스,액션,까날 플러스
709,20060220,"사랑하니까, 괜찮아",곽지균,2006,20060817,장편,한국,멜로/로맨스,유비다임
710,20050360,내니맥피-우리 유모는 마법사,커크 존스,2004,20060203,장편,영국,코미디,유니버셜 픽쳐스
711,20060212,게드전기 : 어스시의 전설,미야자키 고로,2006,20060810,장편,일본,애니메이션,스튜디오 지브리
712,20060040,브로크백 마운틴,이안,2005,20060301,장편,미국,드라마,스튜디오 지브리
713,20060339,사랑할 때 이야기하는 것들,변승욱,2006,20061130,장편,한국,멜로/로맨스,(주)오브젝트필름
714,20060311,어느 멋진 순간,리들리 스콧,2006,20061116,장편,미국,드라마,이십세기폭스필름코퍼레이션
715,20125247,벌거숭이,박상훈,2012,20130926,장편,한국,범죄,이닥픽쳐스
716,20060042,앙코르,제임스 맨골드,2005,20060309,장편,미국,드라마,폭스2000픽처스
717,20060173,패스트 앤 퓨리어스 도쿄 드리프트,저스틴 린,2006,20060720,장편,미국,액션,유니버셜 픽쳐스
718,20132402,사일런트 힐: 레버레이션,마이클 J. 버세트,2012,20130829,장편,미국,공포(호러),유니버셜 픽쳐스
719,20060192,사일런트 힐,크리스토프 갱스,2006,20061109,장편,미국,공포(호러),유니버셜 픽쳐스
720,20060373,조용한 세상,조의석,2006,20061214,장편,한국,드라마,(주)엘제이필름
721,20060112,공필두,공정식,2006,20060511,장편,한국,코미디,(주)키다리필름
722,20060247,해변의 여인,홍상수,2006,20060831,장편,한국,드라마,(주)영화사봄
723,20080162,장 르누아르 특별전-해변의 여인,홍상수,1947,20080306,장편,미국,드라마,(주)영화사봄
724,20060052,엑소시즘 오브 에밀리 로즈,스콧 데릭슨,2005,20060413,장편,미국,공포(호러),레이크쇼어 엔터테인먼트
725,20060025,손님은 왕이다,오기현,2006,20060223,장편,한국,드라마,조우필름(주)
726,20050361,투 브라더스,장 자끄 아노 ,2004,20060120,장편,프랑스,드라마,TF1 필름 프로덕션
727,20141782,가디언스,틸 슈바이거,2012,20141124,장편,독일,액션,TF1 필름 프로덕션
728,20149317,가디언즈 오브 갤럭시,제임스 건,2014,20140731,장편,미국,액션,TF1 필름 프로덕션
729,19910190,가디안,윌리엄 프리드킨,1990,19910413,장편,미국,공포(호러),TF1 필름 프로덕션
730,20060070,구타유발자들,원신연,2006,20060531,장편,한국,코미디,코리아 엔터테인먼트
731,20149539,크래쉬 랜딩,짐 위노스키,2005,20140708,장편,캐나다,액션,코리아 엔터테인먼트
732,20134360,에어 크래쉬,리즈 애덤스,2012,20131024,장편,미국,액션,코리아 엔터테인먼트
733,19980085,크래쉬,데이빗 크로넨버그,1996,19980307,장편,미국,드라마,얼라이언스커뮤니케이션즈코퍼레이션
734,19970118,크래쉬 다이브 ,앤드류 스티븐스,1996,19970329,장편,미국,액션,밥야리프로덕션즈
735,20060272,구미호 가족,이형곤,2006,20060928,장편,한국,코미디,(주)엠케이픽처스 
736,20060024,파이어월,리차드 론크레인,2006,20060217,장편,미국,액션,비콘픽쳐스
737,20060140,레이크 하우스,알레한드로 아그레스티,2006,20060831,장편,미국,멜로/로맨스,빌리지 로드쇼 픽쳐스
738,20060204,포켓몬 레인저와 바다의 왕자 마나피,유야마 쿠니히코,2006,20060720,장편,일본,애니메이션,빌리지 로드쇼 픽쳐스
739,20060278,DOA,원규,2006,20061019,장편,독일,액션,빌리지 로드쇼 픽쳐스
740,20070118,판도와리스,알레한드로 조도로프스키,1968,20070324,장편,멕시코,판타지,빌리지 로드쇼 픽쳐스
741,20060082,매치 포인트,우디 알렌,2005,20060413,장편,영국,멜로/로맨스,비비씨필름즈
742,20060232,센티넬,클락 존슨,2006,20060907,장편,미국,범죄,이십세기폭스필름코퍼레이션
743,20060076,에디슨 시티,데이비드 J. 버크,2005,20060406,장편,미국,액션,밀레니엄 필름즈
744,20060077,연리지,김성중,2006,20060413,장편,한국,멜로/로맨스,(주)태원엔터테인먼트
745,20060215,레이디 인 더 워터,M. 나이트 샤말란,2006,20061013,장편,미국,판타지,레젼데리 픽쳐스
746,20060088,마이 캡틴 김대출,송창수,2006,20060420,장편,한국,코미디,(주)진인사필름
747,20050313,아치와 씨팍,조범진,2006,20060628,장편,한국,애니메이션,제이팀스튜디오(주)
748,20060193,울트라바이올렛,커트 위머,2006,20060720,장편,미국,액션,제이팀스튜디오(주)
749,20060006,메종 드 히미코,이누도 잇신 ,2005,20060126,장편,일본,드라마,아스믹에이스엔터테인먼트
750,20050308,카리스마 탈출기,권남기,2005,20060330,장편,한국,코미디,태창엔터테인먼트(주)
751,20050353,퍼햅스 러브,진가신,2005,20060105,장편,홍콩,뮤지컬,태창엔터테인먼트(주)
752,20060067,시리아나,스티븐 개건,2005,20060330,장편,미국,스릴러,워너 브러더스 픽쳐스
753,20060119,개구리중사 케로로,사토 준이치,2006,20060504,장편,일본,애니메이션,TV 토쿄
754,20090226,케로로 더 무비: 드래곤 워리어,사토 준이치,2009,20090430,장편,일본,애니메이션,TV 토쿄
755,20161682,터널: 다크니스 디센딩,마크 클리바노프,2014,20160218,장편,미국,스릴러,TV 토쿄
756,20134688,팝 리뎀션,마르탱 르 갈,2013,20150310,장편,프랑스,드라마,TV 토쿄
757,20159134,바나나 온천정사,마츠무라 에이지,2013,20150506,장편,일본,성인물(에로),한국예술종합학교 미디어콘텐츠센터
758,20113568,나나나 : 여배우 민낯 프로젝트,부지영,2011,20120823,장편,한국,다큐멘터리,서울독립영화제
759,20149155,극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘,야노 히로유키,2012,20140619,장편,일본,애니메이션,서울독립영화제
760,20147571,재팬아나운서 나나세,오쿠 와타루,2006,20140313,장편,일본,성인물(에로),서울독립영화제
761,20060233,플라이트93,폴 그린그래스,2006,20060908,장편,미국,범죄,유니버셜 픽쳐스
762,20060075,달콤한 백수와 사랑만들기,톰 듀이,2006,20060407,장편,미국,멜로/로맨스,파라마운트 픽쳐스
763,20060155,이온 플럭스,캐린 쿠사마,2005,20060622,장편,미국,액션,엠티비 필름즈
764,20060196,얼음왕국 : 북극의 여름이야기(다큐),티에리 피안타니다,2006,20060713,장편,프랑스,다큐멘터리,엠티비 필름즈
765,20060276,무도리,이형선,2006,20060921,장편,한국,드라마,(주)MBC씨앤아이
766,20060084,"키리쿠, 키리쿠",미셸 오슬로,2005,20060504,장편,프랑스,애니메이션,(주)MBC씨앤아이
767,20060207,2월 29일 - 어느날 갑자기 첫번째 이야기,정종훈 ,2006,20060721,장편,한국,공포(호러),(주)소프트랜드 영상 사업부 에이포스트 픽쳐스
768,20060388,네티비티 스토리-위대한 탄생,캐서린 하드윅,2006,20061221,장편,미국,드라마,뉴라인 시네마
769,20060045,스윙걸즈,야구치 시노부,2004,20060323,장편,일본,코미디,뉴라인 시네마
770,20060351,팀 버튼의 크리스마스 악몽,헨리 셀릭,1993,19950114,장편,미국,애니메이션,뉴라인 시네마
771,20060032,자투라:스페이스 어드벤쳐,존 파브로,2005,20060223,장편,미국,SF,콜럼비아 트라이스타
772,20060139,하프 라이트,크레이그 로젠버그,2006,20060628,장편,미국,스릴러,레이크쇼어 엔터테인먼트
773,20060145,러닝 스케어드,웨인 크라머,2006,20060608,장편,미국,액션,레이크쇼어 엔터테인먼트
774,20060179,밴디다스,에스펜 샌버그,2006,20060622,장편,프랑스,액션,TF1 필름 프로덕션
775,20060185,유레루,니시카와 미와,2006,20060810,장편,일본,드라마,TF1 필름 프로덕션
776,20050352,당신이 그녀라면,커티스 핸슨,2005,20060112,장편,미국,코미디,폭스2000픽처스
777,20145021,와일드,장 마크 발레,2014,20150122,장편,미국,드라마,폭스2000픽처스
778,20155927,와일드 테일즈: 참을 수 없는 순간,데미안 스지프론,2014,20150521,장편,스페인,코미디,폭스2000픽처스
779,20152801,원 와일드 모먼트,장-프랑소와 리셰,2015,20150827,장편,프랑스,코미디,폭스2000픽처스
780,20152125,와일드 인 블루,매튜 버코위츠,2014,20150709,장편,미국,멜로/로맨스,폭스2000픽처스
781,20060343,무지개 여신,쿠마자와 나오토,2006,20061130,장편,일본,멜로/로맨스,폭스2000픽처스
782,20060341,후회하지 않아,이송희일,2006,20061116,장편,한국,드라마,청년필름(주)
783,20060144,크립,시미즈 다카시,2004,20060615,장편,영국,스릴러,청년필름(주)
784,20060014,썬데이 서울,박성훈,2005,20060209,장편,한국,코미디,필름놀이(주)
785,20060208,네번째 층 - 어느날 갑자기 두번째 이야기,권호영,2006,20060727,장편,한국,공포(호러),(주)소프트랜드 영상 사업부 에이포스트 픽쳐스
786,20060126,행운을 돌려줘!,도날드 페트리,2006,20060525,장편,미국,멜로/로맨스,뉴리전시 픽쳐스
787,19970193,스위트 룸 ,도미니크 데루데르,1996,19970625,장편,미국,드라마,터치스톤 픽처스
788,20060037,스위트 룸,아톰 에고이안,2005,20060406,장편,캐나다,스릴러,세렌디피티 포인트 필름
789,19638011,핑크 팬더,블레이크 에드워즈,1963,19781231,,미국,코미디,유나이티드 아티스트
790,20060121,안소니 짐머,제롬 샬레,2005,20060511,장편,프랑스,스릴러,스튜디오 카날
791,20060177,전차남,무라카미 마사노리,2005,20060907,장편,일본,멜로/로맨스,스튜디오 카날
792,20161364,귀향,조정래,2015,20160224,장편,한국,드라마,제이오엔터테인먼트
793,20060095,콘스탄트 가드너,페르난도 메이렐레스,2005,20060504,장편,영국,스릴러,까날 플러스
794,20060236,폭력써클,박기형,2006,20061019,장편,한국,액션,(주)태원엔터테인먼트
