,movieCd,movieNm,director,openDt,prdtYear,repNationNm,repGenreNm,showTm,watchGradeNm,actor_1,actor_2,actor_3,companyNm
1988,20110211,토르: 천둥의 신,케네스 브래너,20110428,2011,미국,액션,130,12세이상관람가,스텔란 스카스가드,스튜어트 타운젠드,나탈리 포트만,씨제이이앤엠(주)
1989,20119337,그대를 사랑합니다,추창민,20110217,2010,한국,드라마,118,15세이상관람가,이순재,윤소정,송재호,(주)세인트 폴 시네마
1990,20110185,분노의 질주: 언리미티드,저스틴 린,20110420,2011,미국,스릴러,130,15세이상관람가,드웨인 존슨,폴 워커,빈 디젤,유니버설픽쳐스인터내셔널 코리아(유)
1991,20110295,마이 웨이,강제규,20111221,2011,한국,전쟁,137,15세이상관람가,장동건,오다기리 조,판빙빙,(주)디렉터스
1992,19790083,마이웨이,에밀 노팔,19750815,1975,남아프리카공화국,가족,90,12세이상관람가,조 스튜어드슨,리차드 로링,,합동영화사
1993,20110905,브레이킹 던 part1,빌 콘돈,20111130,2011,미국,드라마,117,15세이상관람가,로버트 패틴슨,크리스틴 스튜어트,,(주)넥스트엔터테인먼트월드(NEW)
1994,20131681,드래곤볼Z : 신들의 전쟁,호소다 마사히로,20130829,2013,일본,애니메이션,85,전체관람가,김환진,,,도에이 애니메이션 컴퍼니
1995,20111987,신들의 전쟁,타셈 싱,20111110,2011,미국,드라마,110,청소년관람불가,미키 루크,헨리 카빌,프리다 핀토,(주)넥스트엔터테인먼트월드(NEW)
1996,20110221,소스 코드,던칸 존스,20110504,2011,미국,액션,93,12세이상관람가,미셸 모나한,제이크 질렌할,베라 파미가,(주)시너지하우스 (시너지)
1997,20110906,특수본,황병국,20111124,2011,한국,액션,111,15세이상관람가,우혜진,엄태웅,주원,(주)영화사수박
1998,20119974,수상한 고객들,조진모,20110414,2011,한국,코미디,124,15세이상관람가,윤하,류승범,박철민,(주)메이스엔터테인먼트
1999,20112589,오직 그대만,송일곤,20111020,2011,한국,멜로/로맨스,105,15세이상관람가,소지섭,한효주,김혜진,(주)51k
2000,20136761,개구쟁이 스머프 2,라자 고스넬,20130801,2013,미국,애니메이션,104,전체관람가,박명수,닐 패트릭 해리스,크리스티나 리치,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2001,20111540,개구쟁이 스머프,라자 고스넬,20110811,2011,미국,애니메이션,101,전체관람가,닐 패트릭 해리스,행크 아자리아,,한국소니픽쳐스릴리징브에나비스타영화㈜
2002,20101395,라푼젤,네이슨 그레노,20110210,2010,미국,애니메이션,100,전체관람가,재커리 레비,맨디 무어,,한국소니픽쳐스릴리징브에나비스타영화㈜
2003,20111571,파퍼씨네 펭귄들,마크 워터스,20110907,2011,미국,코미디,95,전체관람가,안젤라 랜스베리,짐 캐리,칼라 구기노,이십세기폭스코리아(주)
2004,20102421,메가마인드,톰 맥그라스,20110113,2010,미국,애니메이션,95,전체관람가,윌 페렐,브래드 피트,,씨제이엔터테인먼트
2005,20119619,체포왕,임찬익,20110504,2011,한국,코미디,117,15세이상관람가,박중훈,이선균,김정태,(주)씨네이천
2006,19820019,만추,김태용,20110217,2010,한국,멜로/로맨스,113,15세이상관람가,현빈,탕웨이,,(주)에스씨에스엔터테인먼트
2007,20119637,킹스 스피치,톰 후퍼,20110317,2010,영국,드라마,118,12세이상관람가,콜린 퍼스,제프리 러쉬,헬레나 본햄 카터,(주)화앤담이엔티
2008,20112542,틴틴 : 유니콘호의 비밀,스티븐 스필버그,20111207,2011,미국,애니메이션,107,전체관람가,제이미 벨,앤디 서키스,다니엘 크레이그,롯데쇼핑㈜롯데엔터테인먼트
2009,20110233,화이트: 저주의 멜로디,김곡,20110609,2011,한국,공포(호러),106,15세이상관람가,황우슬혜,함은정,강명희,(주)두엔터테인먼트 
2010,20110301,푸른소금,이현승 ,20110831,2011,한국,액션,122,15세이상관람가,송강호,신세경,천정명,(주)미디어앤시네마스튜디오블루
2011,20110251,풍산개,전재홍,20110623,2011,한국,드라마,121,청소년관람불가,윤계상,김규리,박장면,(주)김기덕 필름
2012,20110303,통증,곽경택,20110907,2011,한국,멜로/로맨스,105,15세이상관람가,정려원,권상우,김민욱,(주)트로피엔터테인먼트
2013,20132461,섹슈얼 어딕션 : 꽃잎에 느껴지는 쾌락과 통증,잘만 킹,20130905,2012,미국,드라마,102,청소년관람불가,말레나 모건,,,(주)팝엔터테인먼트
2014,20110296,고양이: 죽음을 보는 두 개의 눈,변승욱,20110707,2011,한국,공포(호러),106,15세이상관람가,김예론,김동욱,강경자,파인하우스필름㈜
2015,20112651,삼총사 3D,폴 W.S. 앤더슨,20111012,2011,독일,액션,110,12세이상관람가,로건 레먼,올랜도 블룸,밀라 요보비치,롯데쇼핑㈜롯데엔터테인먼트
2016,20119420,아이 엠 넘버 포,D.J. 카루소,20110224,2010,미국,액션,103,12세이상관람가,티모시 올리펀트,알렉스 페티퍼,,한국소니픽쳐스릴리징브에나비스타영화㈜
2017,20155423,시카리오: 암살자의 도시,드니 빌뇌브,20151203,2015,미국,범죄,121,청소년관람불가,에밀리 블런트,베니치오 델 토로,조슈 브롤린,롯데쇼핑㈜롯데엔터테인먼트
2018,20143901,"파리오페라 발레의 별, 아녜스",마를렌느 이오네스코,20141210,2014,프랑스,다큐멘터리,97,전체관람가,아녜스 르테스튀,,,판씨네마(주)
2019,20110911,명탐정 코난 : 침묵의 15분,시즈노 코분,20110803,2011,일본,애니메이션,109,전체관람가,타카야마 미나미,야마자키 와카나,김선혜,(주)미디어데이
2020,20112311,머니볼,베넷 밀러,20111117,2011,미국,드라마,132,12세이상관람가,조나 힐,브래드 피트,,한국소니픽쳐스릴리징브에나비스타영화㈜
2021,20112972,아더 크리스마스,베리 쿡,20111125,2011,미국,애니메이션,97,전체관람가,빌 나이,휴 로리,짐 브로드벤트,한국소니픽쳐스릴리징브에나비스타영화㈜
2022,20120466,로스트 인 타임 ,프란트 궈,20121220,2011,중국,판타지,91,15세이상관람가,오건,방조명,,(주)아바엔터테인먼트 
2023,20112704,인 타임,앤드류 니콜,20111027,2011,미국,SF,109,12세이상관람가,아만다 사이프리드,킬리언 머피,저스틴 팀버레이크,이십세기폭스코리아(주)
2024,20111671,콜롬비아나,올리비에 메가턴,20110831,2011,미국,액션,105,15세이상관람가,칼럼 블루,조 샐다나,,(주)시너지하우스 (시너지)
2025,20111928,너는 펫,김병곤 ,20111110,2011,한국,멜로/로맨스,110,12세이상관람가,장근석,김하늘,홍세희,프로덕션루덴스(주)
2026,20112082,챔프,이환경,20110907,2011,한국,드라마,133,12세이상관람가,차태현,김수정,유오성,(주)씨엘엔터테인먼트
2027,20140841,더 챔프: 분노의 주먹,로드 루리,20140828,2007,미국,드라마,112,12세이상관람가,사무엘 L. 잭슨,조쉬 하트넷,,(주)미디어데이
2028,19920004,챔프의 분노,임소정,19920101,1992,한국,액션,86,고등학생이상관람가,임자호,주동미,,미래영화(주)
2029,20110031,러브 & 드럭스,에드워드 즈윅,20110113,2010,미국,멜로/로맨스,112,청소년관람불가,앤 해서웨이,,,이십세기폭스코리아(주)
2030,20145383,언노운 어택,브라이언 트렌차드-스미스,20141230,2013,미국,액션,92,15세이상관람가,쿠바 구딩 주니어,엠마누엘 보기어,,(주)소나무픽쳐스
2031,20111113,퍼스트 어벤져,조 존스톤,20110728,2011,미국,액션,123,12세이상관람가,크리스 에반스,휴고 위빙,헤일리 앳웰,씨제이이앤엠(주)
2032,20110656,슈퍼 에이트,J.J. 에이브럼스,20110616,2011,미국,SF,112,12세이상관람가,조엘 코트니,엘르 패닝,,씨제이이앤엠(주)
2033,20111914,카운트다운,허종호,20110929,2011,한국,드라마,119,청소년관람불가,정재영,전도연,오만석,(주)영화사봄
2034,20147790,캡틴 아메리카: 윈터 솔져,조 루소,20140326,2014,미국,액션,136,15세이상관람가,크리스 에반스,스칼렛 요한슨,사무엘 L. 잭슨,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2035,20111249,카 2,존 라세터,20110720,2011,미국,애니메이션,113,전체관람가,오웬 윌슨,마이클 케인,,한국소니픽쳐스릴리징브에나비스타영화㈜
2036,20119418,생텀,앨리스터 그리어슨,20110210,2010,미국,어드벤처,108,15세이상관람가,이안 그루퍼드,리차드 록스버그,라이스 웨이크필드,(주)시너지하우스 (시너지)
2037,20112151,세 얼간이-인도판,라즈쿠마르 히라니,20110818,2009,인도,코미디,170,12세이상관람가,아미르 칸,마드하반,셔먼 조쉬,필라멘트픽쳐스
2038,20110899,세 얼간이,라즈쿠마르 히라니,20110818,2009,인도,코미디,141,12세이상관람가,아미르 칸,마드하반,셔먼 조쉬,필라멘트픽쳐스
2039,20110029,시즌 오브 더 위치: 마녀 호송단,도미닉 세나,20110113,2010,미국,어드벤처,94,15세이상관람가,니콜라스 케이지,론 펄먼,크리스토퍼 리,(주)넥스트엔터테인먼트월드(NEW)
2040,20110313,모비딕,박인제,20110609,2011,한국,스릴러,112,15세이상관람가,황정민,김민희,김상호,(주)쇼박스
2041,20131244,퍼시픽 모비딕,트레이 스톡스,20130814,2010,미국,스릴러,87,15세이상관람가,배리 보스트윅,르네 오코널,아담 그림스,(주)케이알씨지
2042,20119630,랭고,고어 버빈스키,20110303,2011,미국,애니메이션,104,전체관람가,조니 뎁,,,씨제이이앤엠(주)
2043,20112762,티끌모아 로맨스,김정환,20111110,2011,한국,멜로/로맨스,114,15세이상관람가,한예슬,송중기,이상엽,(주)아이에이치큐
2044,20119511,사랑이 무서워,정우철 ,20110310,2011,한국,코미디,112,15세이상관람가,임창정,김규리,손현우,(주)위픽쳐스
2045,20119771,내 이름은 칸,카란 조하르,20110324,2010,인도,드라마,128,12세이상관람가,샤룩 칸,까졸,,필라멘트픽쳐스
2046,20119430,컨트롤러,조지 놀피,20110303,2010,미국,스릴러,105,12세이상관람가,맷 데이먼,에밀리 블런트,,유니버설픽쳐스인터내셔널 코리아(유)
2047,20119768,레드 라이딩 후드,캐서린 하드윅,20110317,2011,미국,드라마,100,15세이상관람가,아만다 사이프리드,게리 올드만,,워너브러더스 코리아(주)
2048,20110612,커플즈,정용기,20111102,2011,한국,멜로/로맨스,110,15세이상관람가,공형진,김주혁,이윤지,시오필름(주)
2049,20110250,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,시기노 아키라,20110505,2010,일본,애니메이션,100,전체관람가,야지마 아키코,나라하시 미키,,씨제이이앤엠(주)
2050,20110581,링컨 차를 타는 변호사,브래드 퍼맨,20110616,2011,미국,범죄,118,15세이상관람가,라이언 필립,매튜 매커너히,조쉬 루카스,씨너스엔터테인먼트(주)
2051,20119627,세상에서 가장 아름다운 이별,민규동,20110420,2011,한국,드라마,125,15세이상관람가,김갑수,서영희,배종옥,(주)수필름
2052,20119720,마이 블랙 미니드레스,허인무,20110324,2011,한국,드라마,108,15세이상관람가,윤은혜,박한별,차예련,(주)토리픽쳐스
2053,20112709,극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」,유야마 쿠니히코,20111222,2011,일본,애니메이션,98,전체관람가,미즈키 나나,마츠모토 리카,,씨제이이앤엠(주)
2054,20111757,카우보이 & 에이리언,존 파브로,20110811,2011,미국,액션,118,15세이상관람가,다니엘 크레이그,해리슨 포드,올리비아 와일드,씨제이이앤엠(주)
2055,20111898,미쓰 마마,백연아,20121018,2012,한국,다큐멘터리,82,15세이상관람가,최형숙,김현진,장지영,프로덕션공방
2056,20020097,이투마마,알폰소 쿠아론,20020905,2001,미국,드라마,105,18세관람가,아나 로페즈 메카도,디에고 루나,,필름뱅크(주)
2057,20000281,빅마마 하우스,라자 고스넬,20001103,2000,미국,코미디,100,12세관람가,마틴 로렌스,니아 롱,,이십세기폭스코리아(주)
2058,20147577,아로마 마사지의 유혹,칸바라 이쿠토,20140319,2011,일본,성인물(에로),62,청소년관람불가,카스미 카오,칸자키 레이,,(주)도키엔터테인먼트
2059,20119529,적과의 동침,박건용,20110427,2011,한국,드라마,136,12세이상관람가,김주혁,유해진,정려원,(주)알지엔터웍스
2060,20119772,줄리아의 눈,기옘 모랄레스,20110331,2010,스페인,미스터리,112,청소년관람불가,벨렌 루에다,,,씨너스엔터테인먼트(주)
2061,20112175,컨테이젼,스티븐 소더버그,20110922,2011,미국,액션,103,12세이상관람가,맷 데이먼,기네스 팰트로우,,워너브러더스 코리아(주)
2062,20119556,알파 앤 오메가,안소니 벨,20110224,2010,미국,애니메이션,88,전체관람가,헤이든 파네티어,저스틴 롱,박규리,(주)넥스트엔터테인먼트월드(NEW)
2063,20119972,노미오와 줄리엣,켈리 애스버리,20110414,2011,영국,애니메이션,84,전체관람가,에밀리 블런트,지연,이준,(주)쇼박스
2064,20112708,극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」,유야마 쿠니히코,20111222,2011,일본,애니메이션,97,전체관람가,마츠모토 리카,츠루노 타케시,타카하시 히데키,씨제이이앤엠(주)
2065,20119427,메카닉,사이먼 웨스트,20110224,2010,미국,드라마,92,청소년관람불가,제이슨 스타뎀,벤 포스터,,씨너스엔터테인먼트(주)
2066,20110655,그린랜턴: 반지의 선택,마틴 캠벨,20110616,2011,미국,SF,117,12세이상관람가,블레이크 라이블리,라이언 레놀즈,,워너브러더스 코리아(주)
2067,19900196,죽음의 승부,뉴트 아놀드,19900512,1988,미국,액션,92,중학생이상관람가,장 끌로드 반담,도날드 깁,레아 아이레스,(주)신도필림
2068,20112552,투혼,김상진,20111006,2011,한국,드라마,124,전체관람가,김주혁,김선아,정호진,㈜감독의집
2069,19880196,영웅투혼,장동조,19881008,1987,홍콩,액션,93,고등학생이상관람가,주윤발,,,대영영화주식회사
2070,20156281,성실한 나라의 앨리스,안국진,20150813,2014,한국,드라마,90,청소년관람불가,이정현,이해영,서영화,한국영화아카데미
